zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
77041,29.86,-95.58,1896,,1,31,232,47,321,186,67,459,85
77042,29.74,-95.56,1835,1,,52,49,119,32,640,124,161,29
77043,29.81,-95.58,1019,,,30,130,46,80,155,62,175,32
77044,29.91,-95.18,292,,1,4,28,28,15,38,10,20,24
77045,29.65,-95.43,277,,,6,22,30,24,18,16,31,6
77046,29.73,-95.43,460,,,15,13,20,6,212,21,23,11
77047,29.61,-95.39,249,,,4,27,15,31,20,15,32,12
77048,29.62,-95.32,108,,,4,20,6,11,4,8,12,7
77049,29.83,-95.15,343,,,3,27,19,34,31,10,20,42
77050,29.9,-95.27,37,,,,9,1,4,2,1,4,
77051,29.66,-95.38,182,,,4,9,16,10,14,6,14,4
77053,29.58,-95.46,184,,,4,19,10,17,24,6,7,9
77054,29.68,-95.4,818,1,,17,26,259,25,110,46,70,17
77055,29.8,-95.49,1594,,,27,120,185,75,256,100,157,31
77056,29.75,-95.47,2764,1,,90,62,147,18,995,212,160,40
77057,29.74,-95.49,2127,2,2,62,70,188,34,635,153,111,35
77058,29.56,-95.1,1060,,,19,24,164,17,397,67,46,17
77059,29.61,-95.12,190,,,2,8,35,2,53,13,14,3
77060,29.94,-95.4,1089,,1,18,66,68,48,258,56,117,81
77061,29.65,-95.28,455,,,5,34,21,38,43,43,42,61
77062,29.57,-95.13,371,1,,12,14,63,1,77,32,17,11
77063,29.74,-95.52,1448,,,32,62,212,50,331,92,108,32
77064,29.92,-95.54,873,3,,22,111,43,67,137,34,103,38
77065,29.93,-95.6,905,,,16,69,169,28,148,39,36,17
77066,29.96,-95.5,475,,,7,74,23,45,66,25,69,13
77067,29.95,-95.45,365,,,9,18,37,13,66,21,23,16
77068,30.01,-95.49,394,,,10,16,37,7,119,35,28,4
77069,29.99,-95.53,704,,,15,34,64,10,192,38,41,7
77070,29.98,-95.57,1821,,,45,112,233,31,394,82,98,29
77071,29.65,-95.52,286,,,6,15,54,11,45,20,24,3
77072,29.7,-95.58,818,,,18,30,132,21,130,35,41,3
77073,30,-95.4,552,,,14,54,21,52,54,23,87,57
77074,29.69,-95.52,1397,,,41,50,375,27,254,64,77,29
77075,29.62,-95.27,506,,,12,58,36,44,43,21,37,23
77076,29.86,-95.38,456,,,3,46,74,23,51,15,19,5
77077,29.75,-95.62,1354,,,38,37,133,14,368,101,72,14
77078,29.85,-95.25,85,,,1,6,7,6,1,,15,17
77079,29.78,-95.6,1600,,,41,54,187,19,521,112,99,26
77080,29.82,-95.52,629,,,13,101,52,40,89,34,51,13
77081,29.71,-95.48,924,,1,10,77,116,68,145,62,57,15
77082,29.72,-95.64,817,,,18,46,162,14,150,55,49,17
77083,29.69,-95.65,654,,,14,41,98,12,95,28,24,14
77084,29.83,-95.66,1659,,,38,135,151,44,355,81,112,45
77085,29.62,-95.49,117,,,2,28,8,3,6,6,6,10
77086,29.92,-95.49,435,,1,3,50,26,50,35,10,65,14
77087,29.69,-95.3,699,,,11,65,55,93,82,25,78,23
77088,29.88,-95.45,246,,,2,20,25,9,35,7,11,8
77089,29.59,-95.23,515,,,8,39,141,5,72,21,15,9
77090,30.01,-95.44,876,,,15,30,220,20,116,52,47,21
77091,29.85,-95.44,380,,,5,27,42,37,41,22,32,10
77092,29.83,-95.47,1463,,1,43,176,94,113,250,86,145,52
77093,29.86,-95.34,488,,1,5,54,31,55,48,15,43,16
77094,29.77,-95.68,320,,,5,22,37,4,81,13,23,4
77095,29.91,-95.65,1049,,1,41,72,126,34,228,66,60,36
77096,29.68,-95.48,630,,,18,16,98,6,122,45,14,7
77098,29.73,-95.42,1386,1,,39,38,183,10,418,85,48,7
77099,29.67,-95.59,735,,,17,51,85,46,99,43,94,11
77201,29.77,-95.36,122,,,5,1,4,5,15,4,17,6
77301,30.31,-95.44,967,,1,17,71,66,61,187,41,66,11
77302,30.22,-95.34,165,2,,3,30,5,9,29,9,14,7
77303,30.38,-95.38,310,,,5,32,12,28,26,13,28,14
77304,30.33,-95.52,837,2,,15,63,187,18,163,51,42,18
77306,30.29,-95.31,93,,,2,20,3,11,1,1,7,1
77316,30.31,-95.69,261,2,,6,62,23,8,41,11,10,8
77318,30.44,-95.53,220,,,8,34,14,12,32,12,12,6
77320,30.8,-95.55,237,4,,7,26,15,6,40,12,12,13
77326,30.5,-94.82,1,,,,,,,,,,
77327,30.32,-94.92,357,6,,6,35,42,14,46,15,14,8
77328,30.39,-95.19,105,,,,17,4,14,10,,6,9
77331,30.63,-95.16,93,,,2,11,9,2,16,3,4,3
77334,30.78,-95.37,5,,,,2,,,,,,1
77335,30.57,-94.91,19,1,,,2,,,2,1,1,4
77336,30.06,-95.1,155,1,,5,28,5,3,29,7,7,7
77338,30.01,-95.29,1306,2,,40,66,156,30,181,54,53,72
77339,30.05,-95.22,1044,,,30,55,223,13,223,55,31,20
77340,30.64,-95.54,637,6,1,19,38,73,20,103,43,15,7
77342,30.74,-95.56,15,1,,,1,2,,1,1,1,
77345,30.05,-95.16,238,,,7,13,22,2,70,19,11,7
77346,29.99,-95.18,713,,,20,32,96,5,131,34,27,16
77350,30.82,-94.83,5,2,,,1,,,,,,
77351,30.72,-94.82,597,18,,20,58,70,11,97,26,16,16
77354,30.22,-95.65,766,3,,15,112,56,27,145,33,39,27
77355,30.16,-95.75,358,4,,5,87,24,17,65,16,13,8
77356,30.47,-95.73,575,1,,17,70,43,7,126,41,41,17
77357,30.16,-95.19,236,1,,7,38,16,15,19,11,11,16
77358,30.56,-95.44,82,,,2,14,4,18,6,2,4,4
77359,30.75,-95.3,6,,,,,1,1,,,1,1
77360,30.85,-95.12,63,,,1,9,3,1,8,4,,1
77362,30.16,-95.67,108,,,3,25,4,12,11,3,4,2
77363,30.32,-95.85,56,,,3,11,,8,2,2,3,3
77364,30.77,-95.21,17,,,,6,,1,1,2,,
77365,30.11,-95.27,376,,,2,54,30,23,46,14,17,15
77367,30.86,-95.4,10,,,,,,1,,,,1
77368,30.44,-94.82,2,,,,,1,,,,,1
77369,30.42,-94.74,4,,,,,,1,,,,
77371,30.48,-94.99,48,,,2,9,3,2,7,2,3,2
77372,30.24,-95.16,75,,,2,19,4,7,4,2,2,4
77373,30.06,-95.38,581,,,16,75,44,22,80,34,36,15
77374,30.4,-94.62,2,,,,,,,,1,,
77375,30.09,-95.59,1102,1,,15,112,160,62,187,57,81,15
77376,30.44,-94.66,1,1,,,,,,,,,
77377,30.06,-95.68,591,1,,17,87,33,20,116,31,40,17
77378,30.47,-95.36,203,2,,5,34,9,21,20,3,10,12
77379,30.04,-95.53,1644,,,46,104,201,25,378,80,90,33
77380,30.14,-95.47,2216,,,59,98,273,36,628,133,102,34
77381,30.18,-95.5,750,,,18,26,118,11,205,52,51,11
77382,30.19,-95.55,603,1,,17,22,88,7,186,38,40,9
77384,30.23,-95.5,443,,,11,29,107,1,70,28,14,7
77385,30.19,-95.43,511,,,13,47,27,32,73,14,45,13
77386,30.1,-95.36,748,,,23,67,75,26,155,35,56,28
77388,30.06,-95.47,812,,,25,88,71,31,124,38,50,23
77389,30.12,-95.52,451,1,,18,46,46,21,102,26,40,14
77396,29.95,-95.26,527,,,13,60,41,32,52,34,31,35
77401,29.71,-95.46,949,,,22,38,238,13,279,45,43,9
77406,29.65,-95.79,489,,,14,47,59,10,97,17,26,9
77407,29.67,-95.71,391,,,12,33,83,5,63,19,20,18
77412,29.55,-96.41,6,1,,,,,1,,,,
77414,28.91,-95.87,504,2,,19,27,68,19,71,25,15,18
77415,28.93,-95.73,3,,,,,,1,,,,
77417,29.46,-95.97,25,,,,6,,7,2,1,5,1
77418,29.99,-96.25,203,,2,6,29,16,14,40,5,7,7
77419,28.85,-96.26,22,2,,,1,1,,2,,1,1
77420,29.26,-95.93,32,,,,3,2,2,4,1,1,3
77422,28.96,-95.56,113,,,6,14,4,3,12,5,2,1
77423,29.86,-95.98,214,2,,6,26,8,30,19,6,23,13
77426,30.12,-96.26,50,1,,1,9,,4,6,6,4,3
77429,30,-95.67,1604,1,,49,163,197,44,334,79,89,36
77430,29.26,-95.67,25,,,2,4,1,1,4,1,2,2
77432,29.07,-96.19,5,,,1,,,,,1,,
77433,29.94,-95.74,948,2,,16,88,94,14,166,43,24,36
77434,29.53,-96.31,87,2,,6,4,6,6,5,,9,6
77435,29.52,-96.12,80,3,,2,7,4,7,13,3,6,2
77436,29.42,-96.24,3,,,,,2,,,,,
77437,29.21,-96.28,500,3,,10,59,32,18,64,21,33,36
77440,28.89,-96.15,3,,,,,1,,,,1,
77441,29.67,-95.92,199,,,4,12,11,6,57,11,16,4
77442,29.42,-96.51,21,2,,1,2,,,,,2,1
77443,29.35,-96.19,3,,,,,,,,,,
77444,29.29,-95.78,9,,,,3,,1,1,,,1
77445,30.1,-96.06,204,1,,6,24,18,17,27,10,9,6
77446,30.09,-95.99,24,,,,1,1,,2,6,,
77447,30.05,-95.83,147,1,,4,33,1,12,23,7,11,5
77448,29.42,-96.09,16,2,,,1,1,1,1,,1,
77449,29.84,-95.73,869,,,14,107,70,18,159,31,44,38
77450,29.75,-95.74,1563,2,,44,82,281,19,329,113,73,27
77451,29.44,-96,3,,,,1,,1,,,,
77453,29.21,-96,4,1,,,,,1,,,,1
77454,29.52,-96.2,5,,,,1,,,,,,
77455,29.13,-96.43,37,,,,9,2,2,1,4,3,
77456,29.04,-96.17,13,,,,1,,1,1,,1,4
77457,28.76,-95.9,27,,,,2,,1,,1,,1
77458,28.95,-96.24,4,1,,3,,,,,,,
77459,29.53,-95.52,1118,,,26,52,201,18,257,68,52,17
77460,29.4,-96.38,12,,,,2,,,,,1,2
77461,29.38,-95.81,133,2,,2,24,10,7,14,6,3,3
77464,29.59,-95.96,9,1,,,5,,,,,,
77465,28.76,-96.23,113,14,,5,5,6,7,7,3,7,1
77466,29.79,-96.01,13,,,,2,,2,1,1,,
77467,29.2,-96.1,2,1,,,,,,1,,,
77469,29.48,-95.68,732,,,20,84,111,16,146,30,23,13
77470,29.54,-96.55,3,,,,1,,,,,,1
77471,29.55,-95.86,799,,,25,71,63,34,123,33,32,12
77473,29.8,-96.11,8,,,1,1,,,,,1,2
77474,29.78,-96.18,281,1,,11,32,21,20,38,10,14,12
77475,29.49,-96.65,14,,,2,1,,,2,,,1
77476,29.69,-95.95,23,2,,,8,2,3,2,,3,1
77477,29.62,-95.57,1427,,,38,117,165,111,232,63,198,27
77478,29.62,-95.61,1966,2,,48,67,354,52,500,102,124,23
77479,29.57,-95.64,2242,,,45,77,407,15,554,115,126,24
77480,29.09,-95.77,96,,,2,4,11,7,8,5,7,7
77481,29.47,-95.56,5,,,,,1,,1,1,,
77482,29.09,-95.9,27,,,,3,1,1,1,2,1,
77483,28.79,-95.84,10,1,,,,,,1,,,
77484,30.08,-95.93,251,1,1,4,46,17,23,34,12,18,4
77485,29.63,-96.06,49,1,,3,10,1,2,4,1,2,3
77486,29.16,-95.69,118,,,4,5,15,1,18,7,2,6
77488,29.31,-96.09,307,4,,8,14,32,12,53,14,16,11
77489,29.6,-95.52,258,,,3,11,48,16,29,1,22,16
77493,29.85,-95.83,524,1,1,18,97,60,22,85,33,27,16
77494,29.74,-95.83,1854,2,1,53,86,251,40,454,82,99,30
77498,29.64,-95.65,470,,,10,42,62,16,72,24,33,20
77502,29.68,-95.2,431,,,4,49,52,14,75,28,23,16
77503,29.7,-95.16,354,,,4,50,16,28,31,16,54,23
77504,29.65,-95.19,509,,,7,19,159,5,69,29,18,6
77505,29.65,-95.14,636,,,16,33,80,12,88,34,13,14
77506,29.71,-95.2,382,,,7,34,25,26,50,17,31,20
77507,29.62,-95.06,154,,,2,3,,57,12,2,22,30
77510,29.36,-95.09,176,,,2,23,7,9,30,6,9,3
77511,29.38,-95.24,753,2,,23,65,56,43,99,47,52,33
77514,29.7,-94.6,60,2,,,3,6,2,10,,5,2
77515,29.17,-95.45,503,1,,13,33,82,14,98,32,15,18
77517,29.36,-95.13,57,,2,1,12,4,4,4,4,1,1
77518,29.51,-94.99,90,2,,,15,3,6,8,5,2,3
77519,30.22,-94.58,14,1,,,,,1,1,,1,
77520,29.73,-94.99,642,,,13,42,63,34,90,30,28,31
77521,29.8,-94.97,907,,,18,49,159,19,126,53,25,27
77523,29.79,-94.86,238,,,7,16,18,19,26,15,16,19
77530,29.79,-95.12,398,,,2,39,20,33,32,17,33,54
77531,29.05,-95.39,312,,,7,31,7,9,36,21,25,15
77532,29.93,-95.06,388,,,6,51,27,11,71,12,13,23
77533,30.09,-94.6,10,,,,,1,,,,,1
77534,29.23,-95.31,35,1,,,2,2,2,5,1,4,3
77535,30.05,-94.92,277,5,,3,37,16,15,31,12,13,14
77536,29.7,-95.12,600,,,9,56,56,33,99,36,40,25
77538,29.98,-94.52,13,1,,1,2,,,1,2,,1
77539,29.45,-95.03,553,1,,14,58,52,17,70,28,34,16
77541,29.02,-95.28,375,1,,7,32,18,31,34,22,38,43
77545,29.54,-95.47,113,,,,14,18,6,11,3,4,10
77546,29.52,-95.19,1154,1,,29,73,159,26,241,56,37,16
77547,29.74,-95.24,99,,,,5,3,14,6,2,9,18
77550,29.31,-94.78,708,,,27,30,67,12,120,30,17,21
77551,29.28,-94.83,399,,,14,32,46,7,50,27,5,12
77554,29.25,-94.92,227,,,12,30,9,13,19,23,22,18
77560,29.87,-94.6,12,1,,,2,,,1,,1,1
77561,30.17,-94.74,14,,,,2,,,,,,
77562,29.83,-95.05,120,,,4,9,11,4,11,7,4,12
77563,29.3,-95.03,112,,,4,14,6,5,11,8,6,4
77564,30.18,-94.66,15,2,,1,1,1,,2,,,1
77565,29.54,-95.03,308,,,12,26,18,13,39,20,24,6
77566,29.05,-95.47,618,,,16,19,146,3,105,31,10,8
77568,29.36,-94.98,235,,,9,21,22,10,18,12,7,6
77571,29.69,-95.06,780,,,12,77,44,54,114,35,68,80
77573,29.5,-95.09,1356,,,38,78,179,26,287,79,60,39
77575,30.08,-94.73,341,,,12,20,26,8,72,13,19,11
77577,29.28,-95.28,13,,,1,3,2,1,1,,1,
77578,29.48,-95.36,180,1,,6,20,21,11,29,12,14,3
77580,29.87,-94.86,61,,,1,,5,2,7,4,2,12
77581,29.56,-95.28,1106,2,,21,123,114,50,202,49,46,26
77583,29.38,-95.47,169,,,2,39,7,14,14,4,13,16
77584,29.55,-95.35,1213,2,,30,40,250,21,241,59,38,22
77585,30.3,-94.52,11,,,,,,1,,,,1
77586,29.58,-95.04,410,,,19,24,27,11,86,33,11,19
77587,29.66,-95.23,351,,1,11,37,10,50,35,6,41,13
77590,29.39,-94.92,510,2,,8,30,41,21,84,28,25,20
77591,29.4,-95,255,,,4,4,59,4,16,11,5,4
77597,29.84,-94.7,17,,,1,2,,1,1,2,2,3
77598,29.54,-95.13,1019,1,,27,30,241,15,116,48,38,17
77611,30.01,-93.83,158,,,3,15,10,6,25,7,1,4
77612,30.4,-93.92,87,1,,4,12,6,4,12,3,4,3
77613,30.05,-94.36,18,,,,3,3,,3,1,,
77614,30.3,-93.77,11,,,,,1,,,,,
77615,30.33,-94.05,16,1,,1,,1,3,1,,1,1
77616,30.57,-94.18,6,,,,,,,,,,
77617,29.51,-94.52,1,,,,,,,,,,
77619,29.95,-93.92,221,,,5,26,30,6,22,11,6,14
77622,29.86,-94.29,18,,,,5,,,1,,1,1
77623,29.56,-94.41,5,,,,2,1,,,,,
77624,30.68,-94.29,11,2,,,2,1,,1,,2,1
77625,30.38,-94.37,107,2,,1,12,3,3,11,2,2,7
77627,29.99,-94.01,539,2,,10,44,66,11,83,21,29,22
77629,29.98,-94.4,12,,,,1,,1,1,,2,
77630,30.07,-93.87,609,3,,17,30,70,34,106,30,21,19
77632,30.2,-93.8,221,1,,9,28,21,14,26,10,7,6
77640,29.88,-93.94,327,1,,7,16,32,24,19,9,21,20
77642,29.96,-93.89,541,,,7,34,93,12,79,22,13,18
77650,29.43,-94.69,60,,,3,10,1,2,,3,3,4
77651,29.99,-93.96,212,1,,4,14,27,13,38,11,13,6
77655,29.71,-93.94,15,,,1,1,,1,,,1,7
77656,30.41,-94.17,274,3,,12,21,25,12,36,7,8,3
77657,30.23,-94.2,291,1,,9,46,28,5,46,13,4,3
77659,30.17,-94.43,95,,,3,16,5,4,9,1,6,3
77660,30.65,-94.14,15,2,,,3,,,1,,,1
77661,29.75,-94.42,9,,,1,,,,,1,1,
77662,30.18,-94.02,326,,,5,35,24,14,40,14,10,13
77663,30.51,-94.39,17,,,,1,1,1,3,,1,
77664,30.6,-94.41,26,3,,,2,1,,4,,,4
77665,29.81,-94.42,149,1,,5,14,9,4,14,2,4,7
77701,30.07,-94.11,814,,2,21,32,146,38,150,35,50,27
77702,30.09,-94.13,337,,,7,14,116,7,70,23,5,3
77703,30.15,-94.13,191,,,3,7,22,8,47,9,3,4
77705,29.9,-94.16,559,4,,12,62,26,34,38,32,72,39
77706,30.1,-94.17,932,1,,25,22,171,7,193,43,28,8
77707,30.05,-94.17,544,1,,13,55,68,21,57,37,55,23
77708,30.15,-94.16,219,,,5,14,18,4,29,13,8,3
77713,30.07,-94.25,140,,,3,15,16,3,13,8,5,9
77801,30.64,-96.36,247,,,4,22,15,14,30,15,22,3
77802,30.66,-96.32,879,1,,34,53,178,10,189,56,20,6
77803,30.68,-96.39,534,,3,20,49,31,28,76,17,38,23
77807,30.68,-96.48,156,,,2,23,11,18,20,8,9,13
77808,30.8,-96.31,302,3,1,5,80,9,13,25,12,25,16
77830,30.53,-96.01,53,1,,2,4,2,5,4,1,2,1
77831,30.73,-95.9,22,1,,1,5,1,,2,1,1,3
77833,30.22,-96.41,757,1,1,30,83,78,41,104,37,38,19
77835,30.19,-96.59,45,,,1,5,,8,9,,,1
77836,30.54,-96.68,239,4,,8,30,14,9,30,6,14,11
77837,31,-96.69,16,,,1,,1,,2,,1,1
77840,30.61,-96.33,908,,,29,26,44,6,139,70,20,13
77845,30.56,-96.27,1212,5,,46,155,135,25,226,89,39,22
77853,30.35,-96.84,15,,,,1,,1,2,,3,1
77855,31.13,-96.14,4,,,,,,,,,,1
77856,31.08,-96.43,99,,,7,6,8,1,13,1,1,8
77857,30.79,-96.71,6,,,,1,,,1,,,1
77859,30.87,-96.53,122,4,,3,10,10,4,12,4,1,10
77861,30.72,-96.11,28,,,,8,1,,3,2,,4
77864,30.95,-95.91,214,4,,6,15,16,6,39,10,6,4
77865,31.24,-96.23,24,2,,1,5,,,1,,2,1
77867,30.74,-96.55,3,,,,,,1,,,1,
77868,30.37,-96.05,263,2,,4,23,18,25,33,13,25,13
77871,31.06,-96.13,48,,,1,5,2,1,6,3,3,3
77872,30.88,-96.14,13,,,,5,,,1,,,
77873,30.56,-95.8,19,,,1,3,1,2,4,,,1
77876,30.6,-95.88,3,,,,,,,,,,
77878,30.47,-96.44,13,,,,1,,1,5,,,
77879,30.4,-96.5,80,1,,1,6,2,3,6,4,,5
77880,30.29,-96.19,24,2,,1,9,,,1,2,1,2
77901,28.8,-96.98,1197,1,,39,82,168,34,192,63,75,30
77904,28.94,-97.02,833,,,28,65,118,17,130,50,14,15
77905,28.74,-97.04,248,,1,2,36,4,17,13,15,33,22
77950,28.29,-96.9,3,,,,1,1,,,,,1
77951,28.63,-96.9,10,,,,1,,,1,,1,
77954,29.1,-97.28,245,,,4,20,21,11,41,13,12,8
77957,29.04,-96.69,185,3,,3,20,11,7,32,7,9,6
77960,28.68,-97.2,6,,,,1,,,,,2,
77961,28.86,-96.35,2,,,,1,,,1,,,
77962,29.02,-96.49,79,,,3,7,5,1,9,3,7,6
77963,28.65,-97.41,99,,,4,8,10,4,15,1,1,7
77964,29.38,-96.83,217,,1,5,23,19,11,34,5,9,16
77968,28.91,-96.83,51,,,1,11,1,4,7,3,3,4
77970,28.85,-96.43,6,1,,1,,,,1,,,1
77971,28.83,-96.52,19,,,,3,1,5,,,,1
77974,28.9,-97.32,6,,,,1,,,,,,1
77975,29.56,-97.08,40,,,1,4,3,3,3,1,5,3
77976,28.95,-97.12,4,,,,1,,,1,,1,
77977,28.7,-96.79,4,,,,,,,,,2,1
77978,28.67,-96.57,27,,,,4,1,3,3,,2,4
77979,28.61,-96.61,345,16,,12,32,32,13,51,16,14,12
77982,28.44,-96.49,46,,,1,4,,2,3,2,1,2
77983,28.44,-96.58,36,,1,,1,,5,5,2,2,2
77984,29.45,-97.19,122,1,,2,17,9,13,17,3,11,2
77987,29.34,-97.08,5,,,,1,,,1,,,
77988,28.84,-96.89,5,,,,1,,1,,1,,1
77990,28.48,-96.92,5,,,,,,,,,1,
77991,28.8,-96.61,7,,,,,2,,,,,
77993,28.86,-97.43,3,,,,,,,,,,
77994,29.18,-97.47,8,,,,3,,,,1,2,
77995,29.2,-97.08,197,,,5,19,18,13,34,4,4,10
78001,28.29,-99.21,7,1,,,,1,,,,2,
78002,29.28,-98.74,50,,,,10,2,3,2,1,2,11
78003,29.71,-99.1,226,1,,10,23,14,5,40,13,5,2
78004,29.9,-98.56,17,,,,4,,2,3,,2,1
78005,28.94,-98.85,10,,,,1,1,,1,1,2,2
78006,29.86,-98.7,1158,3,,30,150,130,32,237,63,54,24
78007,28.5,-98.37,4,,,,,,,,,,2
78008,28.7,-98.26,5,,,,1,1,,,,,
78009,29.36,-98.89,162,,,4,20,13,6,32,4,6,6
78010,29.89,-99.05,39,1,,1,10,,3,4,,3,1
78011,28.79,-98.72,30,1,,,2,2,1,1,1,1,2
78012,28.76,-98.49,7,,,,1,,,,,2,1
78013,29.97,-98.9,147,1,,6,17,9,7,18,13,7,3
78014,28.37,-99.14,121,3,,5,7,9,,4,2,12,12
78015,29.74,-98.65,184,,,5,25,19,3,41,12,13,6
78016,29.17,-98.97,153,,,3,16,15,3,22,10,6,6
78017,28.71,-99.18,100,,,3,7,8,6,2,4,9,7
78019,28.04,-99.4,18,,,,,2,,,,1,4
78021,28.5,-98.83,4,,,,,,,,,1,1
78022,28.26,-98.14,153,2,,5,15,6,3,22,7,8,15
78023,29.58,-98.75,444,,,11,67,45,21,86,26,13,6
78024,30.03,-99.53,38,1,,1,6,2,,3,3,1,1
78025,30.08,-99.28,96,,,6,15,3,9,9,5,5,1
78026,28.82,-98.61,128,1,,4,16,14,2,18,4,15,3
78027,29.97,-98.54,12,,,1,3,3,,1,,2,
78028,30.04,-99.16,1170,1,,37,119,181,31,189,67,31,22
78029,30.16,-99.35,19,,,1,2,2,,2,2,1,
78039,29.31,-98.83,19,,,,2,1,1,1,,1,1
78040,27.51,-99.5,831,1,,15,22,70,15,145,27,102,79
78041,27.55,-99.46,1924,,,68,80,301,25,269,94,106,213
78043,27.55,-99.27,468,,,9,42,58,10,61,25,18,48
78044,27.75,-99.13,34,1,,1,4,1,1,1,2,8,4
78045,27.83,-99.68,1773,1,1,20,53,72,9,152,73,127,894
78046,27.37,-99.35,231,1,,3,25,28,4,21,10,6,28
78050,29.07,-98.48,6,,,,2,,,,,,2
78052,29.2,-98.78,113,,,1,15,15,3,15,3,2,5
78055,29.83,-99.33,31,1,,2,6,2,1,2,2,,
78056,29.54,-98.93,23,1,,1,5,2,2,3,,,1
78057,29.04,-99,13,,,,1,1,,1,1,1,
78058,30.1,-99.63,20,,,1,3,2,,1,1,3,1
78059,29.2,-98.84,35,,,1,4,3,2,3,,,6
78060,28.45,-98.11,4,,,,1,,,,,,
78061,28.89,-99.14,207,2,,6,14,23,,30,5,10,14
78063,29.69,-98.91,116,2,,4,27,9,4,10,1,1,1
78064,28.94,-98.43,416,2,,12,31,49,11,56,23,32,19
78065,29.08,-98.64,69,,,1,6,8,2,7,2,3,4
78066,29.43,-98.94,9,,,1,2,,,,,,
78067,27.13,-99.33,4,,,,,,,,,,
78069,29.18,-98.67,44,,,1,8,5,2,5,,2,1
78070,29.9,-98.4,340,,,9,66,21,10,75,13,17,5
78071,28.47,-98.23,103,,,2,7,4,1,15,4,10,10
78072,28.31,-98.57,42,1,,,4,1,1,2,1,5,8
78073,29.24,-98.62,84,,,1,5,,3,2,5,7,25
78075,28.63,-98.38,9,,,,1,1,,1,,,2
78076,26.93,-99.16,143,,,4,10,15,4,15,3,1,5
78101,29.35,-98.24,91,,,1,27,2,6,5,3,3,8
78102,28.41,-97.71,417,1,,11,19,58,11,64,27,7,12
78104,28.52,-97.76,22,,,1,,1,1,4,,3,
78107,28.57,-97.58,3,,,,,,,2,,,
78108,29.57,-98.22,218,,,4,27,16,13,42,12,11,4
78109,29.49,-98.29,340,,,8,51,35,20,35,18,15,23
78112,29.19,-98.39,67,,,2,10,1,6,2,5,6,9
78113,28.84,-98.37,31,,,,6,,2,4,1,3,3
78114,29.11,-98.21,360,,,8,51,40,12,69,7,14,11
78116,29.1,-97.74,10,,,,1,,,,1,3,1
78117,28.94,-97.92,11,,,,2,,,2,,,
78118,28.74,-98.17,95,1,,2,8,5,4,9,5,6,9
78119,28.73,-97.89,172,1,,1,7,16,4,15,10,11,18
78121,29.35,-98.11,203,,,4,56,10,6,18,9,12,5
78122,29.43,-97.74,2,,,,,,,,,1,
78123,29.6,-98.05,41,,,,2,3,7,5,2,1,2
78124,29.56,-98.15,73,,,3,19,3,5,7,2,5,2
78130,29.69,-98.07,1916,1,,61,184,253,61,304,117,60,38
78132,29.76,-98.19,500,,,18,88,32,24,67,36,36,21
78133,29.89,-98.24,288,1,,7,42,15,10,49,19,11,10
78140,29.33,-97.77,44,,,1,3,1,3,5,,2,
78141,28.91,-97.63,12,,,1,2,,,1,,,1
78142,28.54,-97.81,2,,,,2,,,,,,
78143,29.26,-97.85,1,,,,,,,,,,
78144,28.95,-97.89,6,,,,,1,,,1,1,1
78145,28.65,-97.99,6,,,,1,,,,,,2
78146,28.6,-97.84,10,,,,2,1,,1,1,1,
78147,29.07,-98.08,36,,,,2,4,2,4,2,1,2
78148,29.54,-98.3,384,1,,14,39,23,4,67,21,9,1
78150,29.53,-98.28,43,,,1,,,,20,,3,3
78151,28.86,-97.71,21,1,,,,,,5,,,4
78152,29.44,-98.21,26,,,,4,1,3,2,1,1,2
78154,29.55,-98.26,813,,1,19,79,76,36,99,48,66,23
78155,29.54,-97.94,928,5,1,23,85,113,65,125,36,39,25
78159,29.23,-97.59,10,,,,,2,,3,,,3
78160,29.25,-97.93,56,,,2,6,4,3,4,,1,2
78161,29.29,-98.06,6,,,,2,,,,,,
78162,28.59,-97.77,12,,,,1,,,2,1,,
78163,29.77,-98.45,273,,,5,55,26,6,62,10,11,8
78164,28.98,-97.52,85,,,1,8,5,1,13,5,3,1
78201,29.47,-98.53,814,,,16,69,82,34,160,38,32,12
78202,29.43,-98.46,144,,,7,9,21,8,13,3,10,10
78203,29.42,-98.46,60,,,3,2,4,2,2,,2,2
78204,29.4,-98.51,245,,,8,9,15,14,62,10,15,6
78205,29.42,-98.49,1248,1,,58,16,105,7,402,67,15,9
78207,29.42,-98.53,646,,,9,39,88,39,51,21,66,13
78208,29.44,-98.46,80,,,1,8,5,8,9,4,5,1
78209,29.49,-98.46,1761,,,53,59,188,10,475,155,55,9
78210,29.4,-98.46,315,,,5,19,29,18,40,14,18,5
78211,29.34,-98.57,321,,,2,25,40,17,25,9,16,5
78212,29.46,-98.49,1153,1,,25,74,196,26,284,68,36,6
78213,29.52,-98.52,746,1,,17,47,89,10,197,53,28,5
78214,29.32,-98.47,301,,,5,21,45,10,19,12,9,11
78215,29.44,-98.48,346,,,25,3,79,6,61,15,16,3
78216,29.54,-98.49,3033,,,124,199,248,67,698,200,199,93
78217,29.54,-98.42,1519,,,33,150,189,57,301,67,137,38
78218,29.49,-98.4,826,1,1,16,45,67,34,88,40,113,59
78219,29.45,-98.39,553,,1,17,42,25,52,13,23,133,49
