zcta,JobsTotal1000,JobsAgriculture1000,JobsEntertainment1000,JobsConstruction1000,JobsHealthcare1000,JobsManufacturing1000,JobsProfessional1000,JobsRealestate1000,JobsTrade1000,JobsTransport1000,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty,y
19081,20,0,0,1,3,0,4,0,0,0,8571,213,15,171,27,6090,6815,589,0,0
19082,16,0,0,1,2,0,2,0,0,0,40686,8887,2831,5303,753,25573,31142,3100,270,1
19083,21,0,1,3,3,0,4,0,0,0,36592,1318,270,879,169,24878,29028,1852,35,1
19085,31,0,2,0,3,0,10,2,1,0,5379,195,29,107,59,3644,4371,179,6,0
19086,11,0,1,0,2,0,3,0,0,0,11523,450,227,178,45,8067,9065,583,0,0
19087,57,0,3,2,4,0,21,2,2,0,30026,1625,584,940,101,20855,23688,2631,71,0
19090,44,0,1,2,5,1,6,1,2,0,18761,1689,539,933,217,12934,15072,1131,0,0
19094,19,0,0,1,1,0,1,0,0,0,3897,598,193,291,114,2786,3182,266,0,0
19095,24,0,1,0,3,0,5,1,0,0,6974,843,53,709,81,4874,5871,712,16,1
19096,29,0,0,1,8,0,6,1,0,0,13283,427,57,269,101,9467,10505,654,0,0
19102,274,0,10,2,28,1,122,12,3,0,4583,505,0,492,13,3876,4437,1745,0,0
19103,121,0,6,1,7,0,48,7,2,0,22564,2797,90,2283,424,19729,21497,7297,83,1
19104,24,0,0,0,3,0,3,1,0,0,40895,20154,4413,14822,919,22228,33424,4270,231,1
19106,98,0,5,1,6,2,25,6,5,1,11102,1022,13,912,97,9659,10378,3376,10,1
19107,138,0,6,1,17,3,25,5,2,0,12103,3056,196,2501,359,10012,11311,3769,70,0
19111,10,0,0,1,2,0,1,0,0,0,69194,13199,4607,7562,1030,45379,53747,4674,67,0
19113,584,0,8,42,25,25,135,76,42,76,118,0,0,0,0,91,109,20,0,0
19114,17,0,0,1,3,0,1,0,0,0,30275,2891,696,1600,595,22680,25395,3121,161,0
19115,21,0,0,2,4,0,1,0,0,1,32153,3482,588,1638,1256,24556,26877,2468,56,0
19116,22,0,0,3,3,1,1,0,1,2,32531,4210,963,2138,1109,24098,26553,2354,52,0
19118,35,0,1,1,4,0,6,1,0,0,9690,667,68,499,100,7251,8062,1222,29,0
19119,11,0,0,0,2,0,1,0,0,0,27778,3159,470,2098,591,20637,23127,2967,45,0
19120,7,0,0,0,0,0,0,0,0,0,76027,22859,8537,13238,1084,42781,55646,4428,195,1
19121,9,0,0,0,1,0,0,0,0,0,31434,15382,4207,10309,866,17205,24817,2238,95,1
19122,16,0,0,0,2,1,1,0,0,0,18415,6310,1848,3882,580,11371,14629,1946,130,0
19123,46,0,3,2,5,1,5,2,3,0,14543,3182,693,1798,691,11100,12707,3616,56,0
19124,12,0,0,0,1,0,0,0,0,0,68676,23297,10019,12380,898,39489,49453,4593,236,0
19125,20,0,0,1,2,0,2,1,1,0,24458,4768,1201,3234,333,18580,20718,4884,129,1
19126,9,0,0,0,2,0,0,0,0,0,14624,2991,906,1830,255,9722,11738,977,23,0
19127,32,0,1,0,1,0,5,1,1,0,6258,1308,57,1214,37,4639,6032,2348,81,0
19128,14,0,0,1,3,0,1,0,0,0,36740,4445,656,3494,295,27734,31281,6314,154,1
19129,19,0,0,0,4,0,2,0,1,0,10287,1915,334,1405,176,7579,8498,2227,16,0
19130,21,0,2,0,2,0,3,1,0,0,26275,4244,722,3090,432,20568,23289,7479,155,1
19131,11,0,0,0,2,0,0,0,0,0,39326,11632,3165,6801,1666,27921,32599,3874,155,0
19132,9,0,0,0,1,0,0,0,0,0,34098,12730,3785,7813,1132,21614,26485,2368,103,0
19133,10,0,0,0,1,0,0,0,0,0,26663,15110,5760,8491,859,15565,19325,1233,76,0
19134,12,0,0,1,1,0,0,0,0,0,63662,27190,11950,14275,965,36964,45777,3915,171,1
19135,15,0,0,1,1,0,1,0,0,0,31594,6037,2384,3245,408,20991,24773,2875,64,0
19136,18,0,0,1,2,0,1,0,1,0,30786,5214,1882,3022,310,21761,24598,2937,45,0
19137,27,0,0,2,1,1,1,1,2,2,8261,1661,613,928,120,5867,6634,707,0,0
19138,6,0,0,0,1,0,0,0,0,0,33287,7906,2458,4576,872,22097,27138,1972,96,1
19139,9,0,0,0,2,0,0,0,0,0,42777,15658,5529,8787,1342,26812,32860,3767,200,1
19140,12,0,0,0,1,0,0,0,0,0,50699,22708,8040,12889,1779,30932,38630,2785,231,1
19141,9,0,0,0,2,0,0,0,0,0,33008,10176,3699,5549,928,20681,25613,2250,113,1
19142,9,0,0,0,1,0,0,0,0,0,28144,9344,3354,5516,474,16788,20406,1668,86,0
19143,6,0,0,0,1,0,0,0,0,0,63114,18767,5760,11524,1483,43461,51142,6499,275,0
19144,14,0,0,0,3,0,0,0,0,0,39195,13389,3709,8308,1372,27365,31959,4216,164,0
19145,13,0,0,1,2,0,1,0,0,0,47726,10951,3179,6731,1041,33958,38778,4950,155,0
19146,16,0,0,1,2,0,2,0,0,0,37085,7198,1391,5021,786,28017,32131,7574,163,1
19147,28,0,1,1,2,0,3,1,0,0,38737,4482,924,3021,537,30539,33413,9455,125,0
19148,16,0,0,0,1,0,1,0,1,0,53652,11767,3860,6843,1064,38862,43856,6803,443,0
19149,11,0,0,1,1,0,1,0,0,0,56769,12936,4881,7217,838,35633,42534,4214,198,0
19150,8,0,0,0,1,0,0,0,0,0,24351,3409,989,1899,521,17409,19898,1737,18,1
19151,8,0,0,0,2,0,0,0,0,0,34223,7403,3078,3799,526,21960,26210,3224,110,1
19152,14,0,0,1,4,0,2,0,0,0,33822,5175,1625,2670,880,23849,27208,2486,43,0
19153,34,0,0,0,2,0,1,2,3,5,12718,3027,976,1834,217,8879,10399,1793,22,0
19154,17,0,0,1,1,1,0,0,1,0,32852,2643,719,1622,302,23768,26552,2266,15,1
19301,78,0,1,4,17,0,17,3,3,0,6585,408,200,201,7,4861,5377,570,0,0
19310,15,0,0,4,0,2,1,0,1,0,3175,195,76,112,7,1837,2361,137,3,0
19311,17,0,0,0,0,1,2,0,2,0,9718,629,288,300,41,6242,7396,590,33,0
19312,40,0,1,2,2,0,14,2,1,0,12068,262,54,134,74,8012,9276,662,9,0
19316,90,0,0,27,18,9,9,0,0,0,110,0,0,0,0,110,110,0,0,0
19317,39,0,1,2,5,0,13,1,2,0,9659,422,98,219,105,6802,7554,577,0,0
19319,81,0,0,9,9,0,9,0,0,0,110,0,0,0,0,110,110,0,0,0
19320,12,0,0,1,1,0,1,0,0,0,53644,6891,2446,3961,484,35675,40999,4270,186,1
19330,16,0,0,3,0,0,2,0,0,1,5475,220,8,154,58,3813,4375,298,12,0
19333,28,0,0,2,4,0,8,2,0,0,6372,359,79,195,85,4681,5026,580,14,1
19335,21,0,1,2,2,0,4,0,1,0,47363,1939,354,1172,413,32856,37398,3400,34,0
19341,82,0,3,2,12,3,20,2,5,0,17171,926,136,702,88,12082,13766,1739,106,1
19342,31,0,1,3,3,0,6,0,0,0,18116,734,217,373,144,13386,14923,699,12,1
19343,20,0,0,3,1,0,4,1,1,0,8083,268,62,97,109,5658,6392,436,0,1
19344,18,0,0,4,0,2,1,0,0,1,11922,1776,997,718,61,7564,8952,1002,43,0
19345,173,0,0,0,21,0,21,0,0,0,46,19,0,7,12,46,46,20,0,0
19348,33,0,0,3,4,1,6,1,2,0,22529,1549,541,837,171,15558,18243,1871,6,0
19350,12,0,0,2,0,0,3,0,0,0,11815,587,208,326,53,8219,9401,598,0,0
19352,11,0,0,2,0,0,2,0,1,0,8978,533,300,227,6,5625,6581,183,0,0
19355,56,0,2,4,4,2,14,1,5,0,24554,1190,394,595,201,17132,19401,2048,68,0
19358,7,0,0,0,0,1,0,0,1,1,709,168,90,77,1,401,539,67,0,0
19362,13,0,0,2,0,1,0,0,1,0,5794,264,115,110,39,3855,4597,245,4,0
19363,17,0,0,2,1,0,2,0,0,0,16929,1867,979,737,151,10759,12402,927,13,1
19365,26,0,0,3,2,2,2,0,0,0,7083,439,136,240,63,4755,5525,509,11,0
19367,281,31,0,31,0,31,0,0,62,0,32,0,0,0,0,32,32,0,0,0
19372,60,0,1,2,11,1,11,0,1,0,1707,251,45,206,0,1181,1473,451,0,0
19373,16,0,0,3,0,0,4,0,0,0,3239,82,0,32,50,2016,2425,109,0,0
19374,48,0,0,4,4,1,2,1,5,6,878,248,110,138,0,570,667,30,5,0
19375,222,15,15,47,0,31,0,15,15,0,63,0,0,0,0,51,51,0,0,0
19380,30,0,1,2,3,0,7,0,2,0,50046,3052,542,2252,258,35556,41376,4930,102,0
19382,28,0,1,2,2,0,7,1,2,0,52458,6136,634,5251,251,34063,43095,5057,95,0
19390,19,0,0,1,3,0,3,0,1,0,13357,746,270,370,106,8767,10046,716,64,0
19401,23,0,0,1,3,0,3,0,1,0,41311,8013,2673,4687,653,27931,32248,4658,119,1
19403,24,0,1,2,2,0,4,0,2,0,43854,2223,506,1337,380,32606,36137,4046,51,0
19405,27,0,0,4,1,2,2,0,3,1,5506,554,79,368,107,3910,4470,796,49,0
19406,79,0,4,3,6,1,18,3,5,1,23337,1423,326,917,180,17200,19201,2802,86,1
19422,49,0,1,3,4,0,18,3,2,0,18635,680,124,429,127,13233,15420,1128,1,0
19425,28,0,1,3,2,0,9,0,2,0,14937,307,79,209,19,9754,11058,741,24,0
19426,24,0,0,2,2,0,5,0,1,0,35136,1007,248,620,139,23076,26439,1428,0,0
19428,72,0,3,5,3,2,23,4,5,0,16482,1329,199,879,251,12674,14350,3716,43,1
19435,49,0,0,9,9,0,0,0,0,4,204,0,0,0,0,120,169,0,0,0
19436,20,0,0,0,4,0,4,2,0,0,438,21,0,0,21,438,438,14,0,1
19437,27,0,3,1,0,1,6,1,0,0,623,0,0,0,0,547,584,0,0,0
19438,20,0,0,2,1,1,4,0,1,0,24804,799,162,485,152,17073,19837,1383,1,0
19440,25,0,0,3,0,3,3,0,3,0,18258,868,107,598,163,13176,15112,1388,40,0
19444,21,0,0,2,3,0,4,1,1,0,10518,418,31,224,163,7613,8437,737,13,0
19446,24,0,0,2,3,1,4,0,1,0,54850,3130,819,1667,644,39183,44791,4084,65,1
19453,19,0,0,4,0,0,4,0,0,0,1217,133,0,105,28,1058,1094,290,18,0
19454,28,0,0,1,2,1,5,0,1,0,28585,1440,400,822,218,20431,23039,2436,0,1
19456,115,0,7,8,16,9,12,3,12,3,902,0,0,0,0,520,651,36,0,0
19457,308,0,24,37,0,49,12,0,24,12,81,0,0,0,0,81,81,0,0,0
19460,25,0,0,1,3,0,4,0,1,0,40324,2397,613,1471,313,28672,32118,4814,70,0
19462,55,0,2,3,7,0,16,2,3,0,14931,692,223,393,76,10801,12072,961,19,1
19464,26,0,0,1,3,1,3,0,1,0,46223,6575,2463,3634,478,31311,36031,3822,173,0
19465,20,0,0,3,1,0,3,0,0,0,16926,674,136,428,110,11993,13585,1120,21,0
19468,25,0,0,1,3,0,4,0,0,0,25407,1377,412,844,121,17498,20621,2393,31,0
19472,125,0,0,0,25,50,0,0,25,0,40,0,0,0,0,20,20,0,0,0
19473,13,0,0,2,0,0,2,0,0,0,16060,972,440,510,22,10888,12279,829,25,0
19474,266,0,3,32,31,18,51,9,9,1,547,54,0,0,54,473,473,90,0,0
19475,18,0,0,2,0,1,1,0,1,0,11020,681,252,392,37,7532,8474,723,39,0
19492,80,0,0,14,0,5,2,0,5,0,337,40,0,0,40,327,337,22,0,0
19501,41,0,2,4,0,5,5,0,1,0,962,57,12,39,6,771,871,131,0,0
19503,29,0,0,2,1,6,2,1,0,2,1234,164,92,66,6,892,988,92,0,1
19504,14,0,0,4,0,0,1,1,0,0,4980,334,118,203,13,3767,4169,246,0,0
19505,27,0,0,5,0,2,1,0,0,1,3184,191,86,95,10,2317,2683,321,0,1
19506,16,0,1,2,0,0,1,0,1,0,7204,456,151,253,52,5261,5937,325,15,1
19507,25,1,1,3,0,2,1,0,2,3,3466,205,40,115,50,2119,2426,88,0,0
19508,15,0,0,1,0,1,1,0,1,0,15766,819,177,493,149,11254,12909,939,26,1
19510,11,0,0,2,1,0,1,0,0,0,8271,433,179,254,0,5716,6522,632,17,0
19511,78,0,0,9,0,0,9,0,9,9,102,0,0,0,0,85,102,8,0,0
19512,22,0,0,3,1,2,4,0,0,0,16882,1159,457,583,119,12647,14261,1286,13,0
19518,17,0,0,2,1,0,1,0,0,0,15024,748,164,479,105,10179,11719,789,10,0
19520,31,0,0,5,1,1,2,0,1,0,5534,279,66,128,85,4249,4674,402,0,0
19522,19,0,0,3,1,1,2,0,0,1,14110,1560,674,786,100,10124,11432,962,65,0
19523,16,0,0,2,0,0,0,0,0,0,415,0,0,0,0,348,363,0,0,0
19525,16,0,0,2,1,0,2,0,0,0,15803,409,51,239,119,10501,12088,676,0,0
19526,23,0,0,2,1,1,1,0,0,1,11024,1035,273,571,191,8152,9101,941,11,1
19529,14,0,0,3,0,2,0,0,0,0,3469,240,41,126,73,2604,2855,310,7,0
19530,29,0,0,1,2,2,3,1,1,1,11964,1768,185,1514,69,7901,10224,878,45,1
19533,26,0,1,3,2,2,2,0,2,0,6603,316,40,239,37,4545,5327,401,11,0
19534,22,0,0,3,0,0,1,1,1,1,1890,153,54,94,5,1435,1560,137,2,0
19535,54,0,0,0,0,0,27,0,0,0,37,0,0,0,0,37,37,0,0,0
19536,15,0,0,0,0,1,1,0,1,0,567,109,7,102,0,389,513,90,6,0
19538,466,0,0,66,0,0,0,66,0,0,15,0,0,0,0,15,15,0,0,0
19539,9,0,0,1,0,1,0,0,0,0,4746,369,102,168,99,3292,3710,276,16,0
19540,15,0,0,3,0,1,1,0,0,0,11623,873,246,463,164,8326,9553,700,10,0
19541,9,0,0,1,0,0,0,0,0,1,4138,215,85,103,27,2989,3333,172,1,0
19543,30,0,0,4,1,2,4,1,3,0,6056,251,40,143,68,3996,4722,360,8,0
19544,134,0,0,0,0,12,12,0,0,12,82,0,0,0,0,62,73,9,0,0
19545,45,0,0,6,0,6,2,0,9,0,441,0,0,0,0,383,427,46,0,0
19547,23,0,0,5,1,1,2,0,0,0,4251,203,20,111,72,3007,3636,339,20,0
19549,26,0,0,0,0,0,0,0,3,0,260,6,0,3,3,192,210,23,1,0
19550,12,0,0,1,1,0,1,0,0,1,704,304,41,244,19,474,594,25,0,0
19551,25,0,0,3,1,2,2,0,1,1,4907,305,62,212,31,3525,4119,391,8,0
19554,45,0,0,0,0,2,2,0,2,2,355,16,4,8,4,249,306,17,0,0
19555,23,0,0,2,0,1,2,0,1,1,3430,285,118,134,33,2535,2854,250,14,1
19559,36,0,0,6,9,3,0,0,0,0,333,14,0,9,5,233,248,20,0,0
19560,21,0,0,2,1,1,2,0,0,0,7906,808,373,291,144,5553,6395,750,0,0
19562,21,0,0,2,5,2,0,0,0,0,2428,229,50,115,64,1906,2087,323,0,0
19564,29,0,0,0,0,7,0,0,0,0,137,16,8,8,0,105,105,9,0,0
19565,11,0,0,1,1,0,1,0,0,0,8908,647,158,412,77,6367,7396,539,21,1
19567,16,0,0,2,1,0,1,0,0,0,5020,506,199,244,63,3401,3943,215,0,0
19601,16,0,0,1,2,1,3,0,0,0,33825,14136,5658,7588,890,19511,24627,2279,130,1
19602,12,0,0,0,2,0,1,0,0,0,16784,7029,2730,3898,401,10275,12571,1320,73,0
19604,7,0,0,0,0,0,0,0,0,0,24931,8754,4070,4370,314,14188,18072,1526,42,0
19605,35,0,1,2,2,2,3,1,3,1,19370,1691,428,921,342,13920,15689,1364,20,0
19606,15,0,0,1,1,0,2,0,0,0,34312,3264,1254,1648,362,23632,27096,2755,29,0
19607,25,0,0,1,3,0,4,4,0,0,21713,1814,330,1081,403,15823,18365,2371,69,1
19608,19,0,0,2,1,0,3,0,1,0,22034,1574,627,791,156,15372,17296,1601,4,1
19609,21,0,0,2,3,0,4,0,0,0,9535,352,39,236,77,6780,7723,821,47,0
19610,62,0,1,1,11,0,15,2,2,0,14782,917,250,527,140,10972,12331,1221,24,0
19611,29,0,0,1,4,1,1,0,1,0,10056,3069,1497,1470,102,6023,7305,965,0,0
19701,16,0,0,2,1,0,2,0,0,0,40369,1951,426,1363,162,28283,32587,3907,72,0
19702,20,0,0,2,2,0,3,0,0,0,53734,4988,1636,3001,351,35786,42495,5385,33,0
19703,16,0,0,1,1,0,1,0,1,0,15090,1444,424,818,202,10352,11739,1571,16,0
19706,22,0,1,2,1,1,2,1,2,2,1938,155,15,130,10,1311,1536,128,9,0
19707,28,0,0,2,3,0,7,1,1,0,15548,343,74,224,45,11451,12970,653,0,1
19709,19,0,0,2,2,0,3,1,0,0,38296,1363,603,627,133,24014,28983,1709,15,0
19710,1533,0,0,0,66,0,866,133,66,0,15,0,0,0,0,15,15,0,0,0
19711,25,0,0,1,2,0,5,1,1,0,49441,7667,703,6650,314,32638,42622,4557,142,0
19713,32,0,0,2,6,1,7,1,1,0,30578,3094,761,1888,445,21512,25045,3330,29,0
19720,23,0,0,2,1,0,2,0,2,1,60817,7582,2862,4100,620,41086,47660,4722,103,0
19730,19,0,0,2,1,0,4,0,0,0,1251,66,6,60,0,765,834,53,3,0
19731,13,0,0,2,0,0,0,0,0,0,359,121,50,49,22,245,255,34,0,0
19732,109,0,13,0,13,13,41,0,0,0,73,0,0,0,0,53,73,0,0,0
19733,55,0,0,12,4,4,4,0,0,4,234,0,0,0,0,153,153,17,0,0
19734,9,0,0,2,0,0,0,0,0,0,11886,579,110,352,117,7865,8966,384,21,0
19735,40,0,20,0,0,0,0,0,0,0,50,0,0,0,0,24,24,8,0,0
19736,278,0,16,49,0,0,81,16,16,0,61,36,0,36,0,61,61,25,0,0
19801,173,0,9,3,9,3,62,10,8,4,13983,5198,1488,3130,580,9048,10709,1549,75,0
19802,13,0,0,0,2,0,1,0,0,0,25807,6235,2327,3434,474,17423,20081,2528,139,0
19803,57,0,2,1,5,0,13,3,2,0,21224,984,291,605,88,15654,17205,1238,16,0
19804,32,0,1,6,1,2,3,1,2,0,17462,2470,723,1489,258,12536,14486,1844,22,0
19805,18,0,0,1,2,0,3,0,0,0,40418,9294,3798,4882,614,25887,30608,4113,114,0
19806,46,0,1,0,9,0,13,2,0,0,9241,904,29,442,433,7629,8369,2359,22,0
19807,61,0,2,2,3,0,23,4,1,0,6897,335,59,201,75,5262,5699,455,0,0
19808,37,0,1,2,5,0,9,1,1,0,37989,3570,1408,1797,365,26994,30719,3495,8,0
19809,30,0,0,2,2,0,8,2,1,0,15141,1521,607,732,182,10298,11917,1230,60,0
19810,30,0,1,2,4,0,7,0,1,0,25150,769,119,458,192,18561,20659,2205,14,0
19901,37,0,2,1,2,0,7,2,1,0,33857,5468,1989,3138,341,22323,26218,2899,56,0
19904,25,0,1,1,5,0,4,0,0,0,32601,5164,1799,3077,288,21482,25741,2606,130,0
19930,82,0,3,3,2,0,9,11,0,0,2266,88,4,44,40,2065,2158,134,0,1
19931,22,0,0,4,4,4,0,0,0,0,225,11,4,7,0,196,210,14,2,1
19933,15,0,0,3,0,1,0,0,1,2,9796,1805,804,878,123,6500,7488,559,8,0
19934,21,0,1,2,1,0,2,0,1,0,13578,842,107,571,164,9580,10908,741,34,0
19936,41,0,0,4,0,8,0,4,0,0,241,59,37,22,0,164,193,10,0,0
19938,6,0,0,1,0,0,0,0,0,0,8721,981,377,583,21,5920,6841,390,0,0
19939,21,0,0,5,1,0,3,0,0,0,6018,329,71,191,67,4588,4973,156,34,0
19940,26,0,0,3,1,0,3,1,1,1,5415,695,258,352,85,3655,4173,309,0,0
19941,8,0,0,1,1,0,0,0,0,0,3063,753,357,366,30,1934,2229,221,22,0
19943,9,0,0,2,0,0,0,0,0,0,12468,1315,393,795,127,8343,9767,685,35,1
19944,119,0,6,1,0,1,7,6,0,0,626,25,0,11,14,594,614,23,2,0
19945,18,0,0,6,1,0,0,0,0,0,6760,1364,612,685,67,4824,5459,548,5,1
19946,6,0,0,1,0,0,0,0,0,0,4793,954,444,441,69,3020,3662,283,23,0
19947,24,0,0,3,4,0,4,1,0,1,17981,2639,913,1567,159,11864,13939,1252,64,0
19950,15,0,0,4,0,1,0,0,0,1,7432,1453,549,824,80,4872,5831,369,42,0
19951,27,0,0,11,1,0,1,0,2,1,1873,162,75,84,3,1404,1717,102,0,1
19952,16,0,1,3,1,0,1,0,1,1,10364,1440,606,772,62,6864,7954,789,19,0
19953,8,0,0,2,0,0,0,0,0,0,4320,551,172,325,54,3191,3625,310,0,0
19954,8,0,0,2,0,0,0,0,1,1,1675,217,56,155,6,1170,1357,75,7,1
19955,150,0,0,25,25,0,0,0,25,0,40,4,0,2,2,31,35,1,0,0
19956,18,0,0,3,1,0,1,0,1,1,15070,2556,961,1405,190,9924,11811,1103,21,0
19958,33,0,2,2,4,0,6,1,1,0,23342,1657,184,1035,438,19111,20521,1466,6,0
19960,9,0,0,2,0,0,0,0,0,0,6366,1061,489,487,85,4165,4825,414,0,1
19962,4,0,0,0,0,0,0,0,0,0,11355,1371,531,701,139,7422,8837,702,0,0
19963,29,0,0,3,4,0,3,1,0,0,20051,2549,1045,1198,306,14017,15938,1551,18,1
19964,20,0,0,9,1,0,0,0,0,0,1096,88,31,48,9,785,940,134,0,0
19966,16,0,0,2,2,0,1,0,0,0,27434,3832,1323,2023,486,20787,22824,1966,55,0
19967,51,0,2,3,8,0,8,3,0,1,1077,98,13,45,40,709,838,27,2,0
19968,18,0,0,3,2,0,2,1,0,0,9688,789,65,552,172,7477,8182,871,34,0
19970,23,0,0,4,1,0,3,1,0,0,7799,639,215,332,92,6352,6913,619,0,0
19971,75,0,2,2,2,0,6,5,0,0,12173,912,137,539,236,10548,11362,1483,29,0
19973,25,0,0,2,4,0,2,1,1,1,24068,3999,1529,2075,395,16901,19473,1568,28,0
19975,26,0,0,3,1,1,2,1,1,0,8712,808,90,520,198,6976,7557,415,15,1
19977,15,0,0,2,2,0,1,0,0,0,22917,2019,588,1187,244,15801,18267,1748,7,0
19979,10,0,0,3,0,0,1,0,0,4,660,82,42,22,18,436,497,26,0,0
20001,47,0,2,0,2,0,13,2,1,0,39693,6737,1187,4772,778,31007,35288,13316,185,0
20002,26,0,1,0,2,0,5,1,1,0,58223,9626,1629,7204,793,44448,49874,14739,180,1
20003,44,0,1,1,3,0,13,2,0,0,26209,3086,509,2239,338,21131,22994,7844,136,0
20004,578,0,28,3,14,1,206,27,19,3,1708,84,0,84,0,1580,1619,763,16,0
20005,174,0,9,1,5,0,64,6,3,1,13002,1390,0,1107,283,11273,12264,6371,69,0
20006,1938,0,65,9,160,7,760,91,28,13,971,433,0,432,1,490,971,266,0,1
20007,57,0,3,1,2,0,15,4,0,0,25130,3230,71,3039,120,18350,21978,6632,96,0
20008,25,0,1,0,2,0,5,2,0,0,27892,1899,145,1582,172,22680,24848,9353,205,1
20009,29,0,1,0,2,0,6,2,0,0,51032,5820,1032,4280,508,42862,46688,21749,287,0
20010,18,0,0,0,2,0,3,1,0,0,32014,4406,1213,2720,473,24195,27282,8820,60,0
20011,10,0,0,0,1,0,1,0,0,0,67060,8586,2033,5311,1242,48906,54618,9197,153,1
20012,18,0,0,1,2,0,4,1,0,0,14396,1528,317,983,228,10920,12026,2014,21,1
20015,30,0,1,0,4,0,9,2,0,0,16219,874,56,615,203,11503,12559,1407,9,0
20016,28,0,1,1,4,0,6,2,0,0,31727,3329,163,2981,185,22588,26103,4385,134,1
20017,19,0,0,0,5,0,1,1,0,0,19605,2659,506,1661,492,14162,16099,2341,25,1
20018,20,0,1,1,2,0,2,1,1,0,20021,3648,716,2206,726,14135,16229,2054,75,0
20019,6,0,0,0,1,0,0,0,0,0,57221,16813,6105,9360,1348,35953,44297,5404,324,0
20020,7,0,0,0,1,0,0,0,0,0,53999,18668,7705,9695,1268,33466,40309,5109,236,0
20024,50,0,2,0,2,0,19,2,3,0,12166,2088,502,1372,214,9954,10995,3584,26,0
20032,8,0,0,0,1,0,2,0,0,0,39834,13751,5144,7871,736,22948,28944,2940,76,1
20036,504,0,30,3,32,2,178,16,5,1,5638,595,0,582,13,4974,5391,2620,72,0
20037,75,0,2,0,13,0,22,4,1,0,10733,2641,81,2287,273,7892,10347,2786,49,0
20057,297,0,0,21,0,0,63,0,0,0,47,29,0,29,0,47,47,18,0,1
20064,108,0,19,0,0,0,9,0,9,0,101,59,0,41,18,61,101,22,0,0
20105,18,0,0,1,1,0,9,0,0,0,16254,293,40,238,15,10023,11085,781,0,0
20106,11,0,0,3,0,0,1,0,0,0,5334,681,256,388,37,3814,4276,362,0,0
20109,36,0,1,6,2,0,4,1,2,1,38051,4471,1535,2615,321,24151,28727,4582,82,0
20110,36,0,0,5,4,0,7,1,1,1,46200,3976,1490,2185,301,29641,35311,3168,31,1
20111,19,0,0,5,0,0,2,0,0,0,34298,3400,1379,1863,158,21791,26159,2205,24,0
20112,14,0,0,3,0,0,3,0,0,0,26752,729,269,387,73,17313,20574,820,3,0
20115,31,0,0,6,1,0,6,1,1,0,6473,452,178,225,49,4325,5027,426,15,0
20117,60,2,3,3,4,1,17,5,0,0,2498,130,35,82,13,1956,2092,323,12,0
20118,8833,166,833,833,0,500,1166,666,166,0,6,0,0,0,0,4,6,0,0,0
20119,18,0,0,7,0,1,2,0,0,0,4361,210,20,159,31,3209,3699,424,7,0
20120,15,0,0,2,1,0,5,0,0,0,40408,1648,442,970,236,26936,31710,3145,18,0
20121,19,0,0,1,2,0,4,0,0,0,29606,2067,588,1289,190,19150,22790,2914,19,0
20124,17,0,0,2,0,0,7,1,0,0,15306,534,149,365,20,10555,12454,685,0,0
20129,27,0,0,1,0,3,12,0,1,0,616,62,0,62,0,385,475,11,0,0
20130,81,0,0,16,0,0,40,0,0,0,123,30,0,30,0,123,123,0,0,0
20132,31,0,1,4,2,1,7,1,0,0,17172,520,136,314,70,10834,12591,847,0,1
20135,24,0,1,4,0,0,8,1,0,0,2929,308,21,221,66,2122,2440,232,34,0
20136,11,0,0,2,0,0,3,0,0,0,30454,968,538,393,37,17505,20929,1441,34,0
20137,28,0,1,6,0,1,9,0,0,2,1410,8,0,0,8,990,1191,46,0,0
20139,20,0,4,0,4,0,0,0,0,0,250,0,0,0,0,160,216,56,0,0
20141,16,0,0,3,0,0,4,0,1,0,6365,142,70,72,0,3824,4495,220,5,0
20143,28,0,0,8,0,0,3,2,0,1,1191,15,0,15,0,813,930,72,0,1
20144,19,0,1,1,0,4,3,1,0,0,1205,72,49,23,0,774,835,54,0,0
20147,23,0,1,1,2,0,8,1,0,0,62786,2832,821,1707,304,40357,46964,5406,164,0
20148,21,0,0,0,1,0,14,0,0,0,42789,642,197,391,54,25896,28635,2710,0,0
20151,84,0,3,7,4,2,29,3,5,1,22725,2004,821,1049,134,14916,17487,1385,0,0
20152,22,0,0,1,1,0,9,1,0,0,30618,1134,529,605,0,18997,21343,1502,69,0
20155,23,0,0,2,2,0,6,0,0,0,34043,1005,358,518,129,22161,25258,1823,12,0
20158,18,0,0,3,0,0,4,1,0,0,4347,123,14,96,13,2877,3413,131,0,0
20164,22,0,0,3,1,0,4,0,0,1,40235,2698,745,1569,384,26156,31299,4062,97,1
20165,20,0,0,1,2,0,7,1,0,0,33762,1123,152,801,170,22972,26133,2610,14,0
20166,176,0,8,18,6,6,33,6,11,14,9860,567,229,325,13,6651,7350,1471,0,1
20169,19,0,0,2,1,0,6,1,0,0,22780,519,168,299,52,14612,16737,815,0,1
20170,31,0,1,1,3,0,10,1,0,0,42611,2559,799,1580,180,28257,32782,3881,121,1
20171,30,0,1,1,1,0,16,1,1,0,49343,1394,371,856,167,32504,37420,4750,23,0
20175,29,0,1,2,2,0,9,1,0,0,31435,1100,225,770,105,19984,23425,2439,16,0
20176,26,0,0,1,4,0,7,0,0,0,51265,2557,903,1464,190,32175,38202,3176,124,1
