zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
49259,42.37,-84.26,19,,,,3,,4,2,1,1,
49261,42.16,-84.24,24,,,,2,1,,2,,2,
49262,41.96,-84.47,14,,,,3,1,1,1,,,1
49264,42.45,-84.56,15,2,,,5,3,1,,,,
49265,42.01,-84.18,60,,,2,5,7,2,10,1,4,7
49266,41.84,-84.55,34,,,2,10,2,5,1,1,2,3
49267,41.76,-83.72,92,,,6,22,2,13,3,2,4,2
49268,41.87,-83.93,11,,,,5,,,2,1,1,
49269,42.29,-84.59,51,,,3,11,3,3,7,4,2,1
49270,41.87,-83.68,68,,,2,11,3,4,6,2,4,4
49271,41.83,-84.45,22,,,,4,1,2,,,,3
49272,42.39,-84.35,17,,,1,3,1,1,3,,1,
49274,41.85,-84.76,43,1,,2,5,3,4,3,1,1,2
49276,41.79,-83.78,10,,,1,4,,1,,,,1
49277,42.39,-84.47,27,,,1,1,,3,8,,2,
49279,41.78,-84.1,4,,,1,1,,1,,,,
49282,42.03,-84.4,14,,,,,1,1,1,,,
49283,42.21,-84.55,65,,,1,7,8,9,8,4,1,1
49284,42.39,-84.69,34,,2,1,5,3,4,3,,,3
49285,42.48,-84.21,88,,,5,12,8,5,8,3,5,1
49286,42.01,-83.93,304,,,12,23,39,30,44,5,8,7
49287,42.02,-84.07,23,,,1,7,,,2,1,,
49288,41.73,-84.43,14,,,1,1,,1,2,,3,2
49289,41.77,-84.11,2,,,,,,1,,,,
49301,42.97,-85.48,391,2,,13,46,23,15,100,24,41,5
49302,42.82,-85.4,113,,,5,31,1,5,19,4,7,4
49303,43.27,-85.86,14,,,,2,,4,,,1,
49304,43.91,-85.87,90,1,,6,4,12,5,4,2,,1
49305,43.75,-85.15,27,,,1,5,3,1,1,,,1
49306,43.08,-85.57,189,,,6,30,14,21,39,6,14,2
49307,43.7,-85.49,473,1,,18,20,58,22,79,23,11,8
49309,43.76,-85.88,17,1,,1,1,1,,,,1,
49310,43.51,-85.05,32,,,1,3,3,1,4,,1,
49312,43.69,-85.81,6,,,,,,1,,1,,1
49315,42.8,-85.74,530,1,1,13,83,33,31,78,11,59,31
49316,42.79,-85.55,453,,1,13,72,41,28,65,16,35,3
49318,43.23,-85.82,15,,,,6,,1,1,,2,
49319,43.23,-85.53,259,1,,8,39,19,19,24,9,15,12
49320,43.75,-85.28,3,,,,,,,,,,
49321,43.07,-85.68,401,,1,19,54,15,47,51,13,44,7
49322,43.36,-85.35,4,,,,2,,,,,,
49323,42.73,-85.79,125,1,,1,38,5,5,16,2,5,7
49325,42.76,-85.3,30,2,,,7,,6,3,,,4
49326,43.25,-85.32,31,,,2,3,,,2,3,2,1
49327,43.32,-85.85,95,2,,2,20,7,4,6,4,5,4
49328,42.63,-85.76,55,1,,1,10,2,6,5,,3,2
49329,43.41,-85.48,101,,,4,13,5,9,10,,3,6
49330,43.24,-85.74,67,1,,2,13,3,4,5,4,6,
49331,42.95,-85.35,303,,,13,43,31,24,34,11,13,8
49332,43.62,-85.25,38,,,4,3,8,3,1,1,,
49333,42.7,-85.46,154,,1,3,27,14,8,19,4,10,6
49335,42.74,-85.67,26,,,,7,1,4,1,,3,2
49336,43.51,-85.44,31,1,,1,3,1,1,2,,1,5
49337,43.44,-85.71,196,2,,5,18,14,13,25,9,7,5
49338,43.77,-85.6,31,2,,,5,5,1,1,,2,1
49339,43.33,-85.5,16,,,2,3,,,1,,1,
49340,43.62,-85.11,57,,,3,7,3,5,5,,2,
49341,43.12,-85.49,660,1,,22,87,64,31,127,23,56,15
49342,43.69,-85.32,9,,,,1,,,,,2,
49343,43.3,-85.54,64,3,,,14,5,6,4,,2,3
49344,42.59,-85.59,48,1,,1,11,1,1,4,2,1,4
49345,43.16,-85.7,252,2,1,5,35,25,26,26,11,23,11
49346,43.59,-85.42,67,,,3,9,6,1,8,10,4,3
49347,43.32,-85.35,12,,,,4,1,,1,,,2
49348,42.69,-85.61,251,1,,7,37,14,13,27,7,25,11
49349,43.58,-85.75,83,,,1,6,12,5,11,,4,2
49401,42.98,-85.94,197,,,4,37,21,12,23,9,6,6
49402,43.93,-86.03,12,,,2,2,1,,,,,
49403,43.14,-85.86,40,,,,8,3,5,3,1,6,
49404,43.06,-85.95,199,1,,5,25,12,21,21,5,7,8
49405,43.91,-86.19,18,,,1,1,1,1,3,,1,
49406,42.64,-86.2,82,,,2,3,5,6,15,6,,1
49408,42.57,-86.12,97,1,1,1,14,6,8,10,5,1,3
49410,44.03,-86.13,18,,,1,2,2,3,2,,1,1
49411,44.1,-86.25,15,,,,4,1,1,,,,2
49412,43.47,-85.95,333,,,7,24,40,17,45,12,15,4
49415,43.15,-86.11,113,,,4,12,11,15,10,,5,1
49417,43.02,-86.16,839,,1,33,57,89,88,142,32,34,10
49418,42.88,-85.77,976,,,19,88,79,42,159,40,55,14
49419,42.68,-85.98,160,1,,1,46,10,17,12,2,12,10
49420,43.72,-86.28,152,2,2,7,21,17,9,20,6,4,2
49421,43.6,-86.07,61,,,1,8,6,4,5,2,1,3
49423,42.74,-86.08,1325,1,1,28,95,150,117,199,59,70,36
49424,42.84,-86.13,1078,,,29,87,113,128,139,42,84,24
49425,43.43,-86.09,32,,,2,5,4,3,2,,,1
49426,42.86,-85.89,596,1,,12,144,29,35,81,13,38,25
49428,42.92,-85.84,555,,,14,108,50,41,75,12,40,16
49431,43.99,-86.41,577,1,,26,50,78,31,66,27,14,17
49434,42.77,-86.22,6,,,2,1,,,,,1,
49435,43.02,-85.84,79,1,,4,15,,10,11,2,5,5
49436,43.68,-86.47,60,,,5,5,3,4,1,6,1,1
49437,43.46,-86.38,104,,,3,10,5,9,8,2,4,7
49440,43.24,-86.25,144,,,10,2,14,7,45,1,4,6
49441,43.18,-86.28,714,,,28,34,84,59,112,25,29,19
49442,43.24,-86.14,570,1,1,11,41,80,59,57,18,24,14
49444,43.18,-86.2,719,,2,24,37,101,56,70,24,37,12
49445,43.29,-86.29,360,2,,20,37,39,15,53,8,15,9
49446,43.55,-86.38,38,,,2,4,3,3,5,,2,
49448,43.09,-86.07,71,,1,1,16,1,11,5,2,9,3
49449,43.79,-86.39,78,2,,3,10,4,2,9,2,1,4
49450,42.48,-86.08,16,,,,3,3,,1,,,
49451,43.21,-85.97,74,,,6,15,6,6,6,1,2,4
49452,43.51,-86.26,19,,,1,1,2,2,,,,1
49453,42.66,-86.17,157,,,13,8,3,4,10,5,,4
49454,43.95,-86.29,91,1,,4,11,10,3,10,1,5,
49455,43.61,-86.38,103,1,,4,16,10,15,11,3,3,3
49456,43.09,-86.21,389,1,,10,45,32,52,50,13,28,10
49457,43.35,-86.15,82,1,,3,23,5,1,7,3,2,3
49458,43.92,-86.1,11,,,1,1,1,,1,,,
49459,43.74,-86.11,11,,,,3,2,1,2,,,1
49460,42.93,-86.15,115,,,3,29,5,6,13,4,13,7
49461,43.38,-86.32,219,,,12,20,21,18,30,4,2,3
49464,42.84,-85.98,618,1,2,12,111,44,89,73,11,49,22
49503,42.96,-85.66,1599,,,68,50,236,76,471,64,79,18
49504,42.98,-85.71,816,,,24,46,60,72,122,28,65,17
49505,43,-85.64,515,,,12,44,63,45,90,31,28,2
49506,42.95,-85.61,582,,,18,20,91,12,119,40,26,3
49507,42.93,-85.66,403,,,8,31,35,52,32,10,37,8
49508,42.88,-85.62,779,,,23,27,112,42,127,30,42,21
49509,42.9,-85.69,669,1,,20,38,60,54,83,28,56,17
49512,42.88,-85.52,1264,,1,42,47,46,139,151,38,171,77
49519,42.9,-85.72,357,,2,8,22,40,36,68,15,22,9
49525,43.02,-85.59,802,,,27,35,107,12,195,27,23,9
49534,42.96,-85.79,393,,,6,51,30,58,53,15,35,14
49544,43.04,-85.75,577,,,16,60,50,62,70,15,53,24
49546,42.93,-85.54,1321,,,66,40,254,19,404,70,75,15
49548,42.87,-85.66,852,,,9,72,48,91,73,32,141,35
49601,44.25,-85.51,681,4,,26,33,80,43,99,33,25,23
49611,44.97,-84.97,5,,,,1,,1,,,,
49612,44.86,-85.24,33,,,,5,1,2,7,2,,
49613,44.51,-86.21,12,,,1,5,,,,,,
49614,44.44,-86.11,63,,,3,8,6,5,5,3,4,1
49615,44.96,-85.21,129,,,7,22,7,4,15,6,,
49616,44.58,-86.09,80,,,5,11,8,4,10,2,1,1
49617,44.64,-86.03,95,1,,4,19,7,2,12,4,1,
49618,44.29,-85.61,6,1,,,1,,,,,,
49619,44.29,-85.99,6,,,,1,,,2,,,
49620,44.52,-85.69,43,,,,10,3,2,2,,1,1
49621,44.87,-85.77,69,2,,4,19,2,2,9,2,3,2
49622,45.08,-85.26,46,1,,2,8,4,4,3,,4,1
49623,43.91,-85.69,5,,,,1,,,,,1,
49625,44.43,-85.88,19,,,,3,,1,2,,,1
49627,45.08,-85.34,8,,,,1,1,1,1,,,
49628,44.62,-86.24,15,,,2,3,,,1,,,
49629,44.92,-85.39,116,,,5,8,10,13,21,10,1,1
49630,44.82,-86.01,44,,,1,8,1,3,8,1,1,
49631,43.91,-85.26,100,1,,1,7,10,8,12,3,,3
49632,44.24,-84.97,26,1,,1,6,,1,2,,3,1
49633,44.56,-85.21,44,3,,,7,4,2,5,1,1,
49634,44.21,-86.29,3,,,,,,1,,,,
49635,44.62,-86.19,123,1,,8,11,12,11,11,7,,2
49636,44.86,-85.96,55,,,3,3,3,1,7,5,,
49637,44.62,-85.71,56,,,1,11,4,3,5,1,4,
49638,44.29,-85.76,3,,,,,,,,,,
49639,43.85,-85.41,29,2,,1,5,3,3,3,1,1,2
49640,44.72,-86.05,46,1,,2,13,4,1,6,1,2,
49642,43.87,-85.76,4,,,1,1,,,,,2,
49643,44.64,-85.83,79,,,3,14,4,6,7,1,1,
49644,44.1,-85.91,27,1,,1,2,1,2,2,2,1,1
49645,44.36,-86.03,30,,,1,5,1,1,2,,2,3
49646,44.72,-85.06,243,,,9,24,17,9,28,6,15,11
49648,45,-85.34,39,,,3,13,2,2,3,,1,1
49649,44.56,-85.53,95,,,2,24,12,3,13,3,2,1
49650,44.74,-85.89,41,,,1,11,,3,8,,,1
49651,44.39,-85.1,140,3,,3,19,16,7,15,1,6,6
49653,44.97,-85.72,57,,,1,10,3,3,6,4,2,1
49654,45.15,-86.05,52,,,7,1,3,,5,1,1,1
49655,44.02,-85.43,44,3,,1,11,,8,5,1,3,2
49656,44.07,-85.69,15,,,,3,,,2,,1,2
49657,44.21,-85.17,81,3,,,12,9,9,5,1,7,9
49659,44.9,-85.02,114,1,,1,12,26,8,9,3,2,5
49660,44.23,-86.21,371,4,,16,33,55,13,53,13,10,12
49663,44.44,-85.39,75,4,,3,12,11,4,6,1,3,8
49664,44.89,-85.9,47,1,,3,15,1,1,5,1,1,
49665,44.1,-85.12,69,,,1,9,7,8,4,2,2,6
49666,44.62,-85.55,1,,,,1,,,,,,
49667,44.36,-84.91,13,1,,1,5,,2,,1,,1
49668,44.41,-85.7,49,2,,3,5,4,2,6,1,1,3
49670,45.13,-85.66,48,,,5,6,2,5,3,,1,1
49674,45.06,-85.58,9,,,2,2,,1,,,,
49675,44.38,-86.23,32,,,2,2,,1,5,,,1
49676,44.83,-85.29,51,,,3,11,5,1,5,1,3,
49677,43.89,-85.55,159,,,1,18,22,13,24,2,6,4
49679,43.88,-85.15,17,,,2,1,3,1,1,,1,1
49680,44.65,-85.26,21,1,,4,4,2,,1,1,1,2
49682,44.98,-85.63,158,,,7,21,15,13,29,3,2,2
49683,44.54,-85.93,24,,,1,9,1,,1,1,1,
49684,44.76,-85.7,1863,2,1,63,158,234,64,348,87,72,33
49686,44.66,-85.61,1203,,,47,116,150,97,201,62,67,21
49688,44.12,-85.45,34,,,2,4,5,2,3,,2,1
49689,44.21,-85.9,34,1,,2,4,1,1,1,2,,1
49690,44.79,-85.4,188,,,8,24,19,12,25,8,14,
49701,45.77,-84.74,160,,,4,7,3,7,7,5,,2
49705,45.36,-84.46,6,,,,,,1,,,2,1
49706,45.44,-84.78,76,,,4,17,5,1,4,1,2,2
49707,45.09,-83.48,682,3,,30,66,78,36,80,16,34,18
49709,45.02,-84.16,59,1,,3,9,3,1,9,1,,3
49710,46.28,-84.18,7,,,,2,,,,,,2
49712,45.21,-85.01,225,,,4,41,24,10,28,7,7,2
49713,45.21,-84.84,44,,1,2,8,2,7,3,2,,1
49715,46.4,-84.71,31,,,2,3,,,5,,2,2
49716,45.52,-84.75,12,,,2,4,1,,,,,
49717,45.43,-84.69,2,,,,1,,,,,,
49718,45.73,-84.86,11,,,1,5,1,,1,,,
49719,46.01,-84.32,71,,,3,12,5,7,5,2,1,1
49720,45.28,-85.25,353,,,19,43,36,23,56,13,8,7
49721,45.58,-84.46,415,2,,15,66,43,18,55,7,8,7
49722,45.43,-84.86,9,,,,1,2,,,,1,1
49724,46.33,-84.39,10,,,,3,,,1,1,,
49725,45.98,-84.02,27,3,,,5,,,4,,,2
49726,46,-83.62,50,1,,2,14,1,1,3,3,1,
49727,45.13,-85.11,134,2,,8,21,9,8,19,4,5,1
49728,46.41,-85.03,4,,,,,,,,,1,1
49729,45.17,-85.29,33,,,,8,1,3,2,,2,
49730,45.04,-84.87,19,,,,5,,2,2,,2,1
49733,44.81,-84.7,15,1,,,2,,1,,,,
49735,45,-84.67,713,5,,26,69,80,25,95,20,42,24
49736,46.08,-84.08,8,,,,4,,,,,,
49738,44.7,-84.61,272,1,1,13,16,32,20,36,12,4,5
49740,45.52,-85.01,374,2,,20,77,22,21,41,16,9,4
49743,45.27,-83.89,10,1,,,2,,2,,1,,
49744,44.99,-83.66,15,,,,2,1,1,,,,5
49745,46.04,-84.52,21,,,3,6,,3,1,,,
49746,45.06,-83.95,71,1,,2,12,6,8,5,,1,
49747,44.85,-83.65,29,1,,1,6,,3,3,3,,2
49748,46.37,-85.21,2,1,,,,,,,,,
49749,45.43,-84.57,146,,,8,22,9,4,19,4,5,2
49751,44.98,-84.43,27,1,,,4,,1,,,,3
49752,46.28,-84.51,10,,,,4,,,,,,
49753,45.02,-83.77,25,3,,,5,1,2,,,2,2
49755,45.63,-84.8,25,,,,11,1,1,1,,,
49756,44.82,-84.28,77,1,,2,21,2,5,9,2,1,1
49757,45.86,-84.62,109,,,6,7,,4,2,6,,4
49759,45.42,-84.1,23,,,,8,1,2,,,1,1
49760,46.04,-84.9,13,1,,,3,,,1,,2,
49762,46.11,-85.34,25,1,,,,1,1,3,1,1,2
49764,45.42,-84.83,5,,,1,,,,,,1,
49765,45.33,-84.24,101,3,,5,14,9,3,8,2,1,2
49766,44.91,-83.43,38,1,,1,9,4,2,4,,1,1
49768,46.65,-85.12,16,,,2,1,,1,1,1,,
49769,45.57,-84.86,36,,,,7,4,2,3,2,,5
49770,45.33,-84.9,940,1,,34,100,152,28,132,21,27,11
49774,46.16,-84.32,45,1,,2,10,2,1,9,1,3,3
49775,45.77,-84.48,6,,,,3,,1,,,,
49776,45.23,-83.68,33,2,,,6,2,,4,,3,4
49777,45.31,-83.51,26,,,4,3,2,,1,1,2,
49779,45.41,-83.86,166,7,,8,18,13,6,22,2,1,5
49780,46.21,-84.73,42,,,,9,,4,4,2,2,3
49781,46.01,-84.98,153,2,,7,16,10,2,19,3,2,3
49782,45.67,-85.54,29,,,4,8,1,,1,2,,1
49783,46.42,-84.29,513,1,,24,42,69,17,68,16,19,13
49788,46.27,-84.47,34,,,,3,5,3,5,1,3,3
49791,45.49,-84.6,10,,,,2,,,1,,,
49793,46.2,-85.06,5,,,,1,,,,,,1
49795,45.16,-84.58,30,,,1,4,,8,1,1,2,1
49796,45.26,-84.96,20,,,3,2,1,1,,1,1,
49799,45.26,-84.58,20,1,,1,6,,1,1,,1,
49801,45.96,-87.98,536,2,,23,50,71,18,73,20,29,17
49802,45.8,-88.08,172,1,1,2,23,33,11,16,4,13,14
49805,47.37,-88.35,10,,,,4,,1,1,,,
49806,46.45,-86.9,11,1,,,,,,2,1,1,1
49807,45.77,-87.34,42,5,,,8,2,5,2,1,3,5
49808,46.82,-87.85,14,1,,2,,,,1,,,1
49812,45.59,-87.5,14,,,2,,1,3,2,,,2
49814,46.57,-87.91,22,,,1,6,1,,2,,1,
49815,46.19,-87.96,12,3,,,2,,,1,,,1
49816,46.29,-86.9,11,,,2,2,,1,3,,,
49817,45.96,-86.46,10,1,,,1,1,1,1,,,1
49818,45.95,-87.34,15,6,,,,,2,1,,1,2
49819,46.11,-87.46,1,,,,,,,,,,
49820,46.19,-85.65,19,,,,5,1,,1,,1,
49821,45.53,-87.63,18,4,,,3,3,1,1,,,4
49822,46.43,-87.02,1,,,,,,1,,,,
49825,46.35,-86.99,6,,,,1,,1,,,,
49826,46.32,-87.05,2,,,,2,,,,,,
49827,46.18,-85.56,21,1,,1,3,1,1,2,,1,3
49829,45.77,-87.13,711,6,1,32,56,76,33,112,21,32,27
49831,46.06,-87.61,14,3,,1,2,1,1,,,,1
49833,46.29,-87.33,6,,,,2,,,1,,,
49834,45.95,-87.77,5,1,,,2,,,,,,1
49835,45.74,-86.56,22,1,,1,5,1,1,1,,2,2
49836,46.2,-85.9,9,3,,,2,,1,,,,
49837,45.87,-87.08,195,1,,5,20,20,22,19,5,9,11
49838,46.03,-85.74,8,1,,,5,,,1,,,1
49839,46.62,-86.11,16,,,,2,,1,2,,,
49840,46.1,-86.01,24,6,,,5,1,2,1,,1,3
49841,46.28,-87.47,99,1,,1,11,10,8,9,9,5,5
49847,45.7,-87.64,17,1,,,,1,5,2,,2,1
49848,45.38,-87.64,5,,,,,,1,,,1,
49849,46.43,-87.76,243,7,,8,19,23,8,31,7,15,4
49852,45.79,-87.82,1,,,,1,,,,,,
49853,46.37,-85.75,22,2,,1,1,1,1,2,2,2,2
49854,46.06,-86.3,182,7,,5,14,19,5,27,,5,5
49855,46.58,-87.46,1072,3,,47,92,192,24,156,37,27,20
49858,45.22,-87.58,292,2,,12,22,25,25,44,13,13,6
49861,46.76,-88.25,11,,,,1,,,,,,1
49862,46.39,-86.7,144,6,,5,22,19,5,12,3,,5
49863,45.61,-87.55,3,,,,,,1,,,1,
49864,45.87,-86.67,4,,,,,,,1,,,
49866,46.52,-87.58,149,1,,4,22,14,6,15,5,7,2
49868,46.51,-85.52,146,11,,6,14,15,6,14,5,5,6
49870,45.87,-87.88,94,1,1,2,4,12,3,9,2,1,6
49871,46.42,-87.54,6,,,,1,,,,,,
49872,46.02,-87.08,4,,,,,,1,,,,
49873,45.89,-87.58,3,,,,,,,,1,,
49874,45.71,-87.47,21,1,,,,2,4,3,1,1,1
49876,45.8,-87.98,28,,,2,2,1,3,3,1,,3
49877,46.15,-87.71,2,,,1,,,,,,,
49878,45.95,-86.86,64,4,,1,10,4,2,6,,2,6
49879,46.36,-88.04,13,2,,,3,,1,,,2,
49880,46.11,-87.22,18,2,,1,5,1,1,1,,,2
49881,46.07,-88.05,13,1,,,1,,3,1,,1,5
49883,46.43,-86,7,,,,,1,,1,,,
49884,46.42,-86.33,8,1,,,,,1,,,,1
49885,46.34,-87.2,21,,,,7,,1,1,,1,3
49886,45.74,-87.53,13,1,,,,2,1,,,,3
49887,45.43,-87.55,49,2,,3,3,4,5,7,,,3
49891,46.24,-87.02,14,,,,2,,1,1,,1,1
49892,45.82,-87.79,26,,,3,6,,2,2,,2,3
49893,45.3,-87.61,15,1,,,2,1,1,1,,,3
49894,45.79,-87.08,14,,,,3,,2,1,,,
49895,46.17,-86.67,22,,,1,2,,,3,,,1
49896,45.69,-87.39,15,,,,6,,,1,,1,5
49901,47.31,-88.4,6,1,,,,,,1,,1,
49902,46.04,-88.38,3,,,,,,,,,,1
49903,46.33,-88.45,8,1,,,,,1,1,,,1
49905,47.12,-88.72,27,1,,,8,3,2,2,1,,2
49908,46.77,-88.56,56,1,,1,5,6,14,2,2,1,2
49910,46.61,-89.61,12,,,,1,1,,,,,6
49911,46.49,-90.05,61,1,,2,7,7,3,7,2,1,
49912,46.5,-89.19,20,,,1,4,1,,2,,,1
49913,47.24,-88.46,201,6,,10,22,22,14,21,7,4,4
49915,46.07,-88.62,18,1,,2,1,1,1,1,,2,1
49916,46.98,-88.59,41,2,,1,8,2,3,6,,1,1
49917,47.28,-88.36,3,,,,,,,,,,
49918,47.44,-87.85,21,,,,2,,,,,,4
49919,46.47,-88.44,8,3,,,1,,1,,,,
49920,46.14,-88.3,116,6,,3,18,9,5,16,6,4,3
49921,47.09,-88.58,4,,,,2,,,,,1,
49922,47.1,-88.48,21,1,,1,5,2,2,1,,,
49925,46.54,-89.37,24,1,,1,4,6,,3,1,,
49927,46.03,-88.54,8,,,1,4,,,,,,
49929,46.77,-89.19,6,1,,,1,,,,,,1
49930,47.17,-88.54,194,4,,7,27,24,8,32,3,6,2
49931,47.08,-88.57,308,1,,12,12,36,6,48,14,7,5
49934,47.18,-88.44,8,,,,3,1,1,2,,,
49935,46.18,-88.75,210,11,,11,24,9,10,34,11,4,13
49938,46.58,-90.13,260,6,,15,20,17,13,33,10,4,6
49945,47.18,-88.31,48,1,,1,9,3,2,7,,2,2
49946,46.72,-88.32,114,10,,3,8,12,6,10,3,3,10
49947,46.39,-89.62,13,2,,,1,2,1,,,1,
49948,46.71,-89.02,15,2,,,3,,,1,,,2
49950,47.39,-88.13,26,1,,1,2,1,3,1,1,1,1
49952,46.7,-88.78,1,1,,,,,,,,,
49953,46.8,-89.37,83,4,,2,9,10,,10,2,3,1
49955,47.01,-88.69,3,,,,1,,,1,,,
49958,46.83,-88.67,18,7,,,3,,,2,,,2
49959,46.47,-90,1,1,,,,,,,,,
49960,46.71,-89.26,1,,,,,,,,,,
49962,46.84,-88.13,3,,,,,,,,,,1
49963,47.04,-88.69,18,,,,2,1,2,2,,2,
49965,46.96,-88.86,8,,,1,,,1,1,,,
49967,46.51,-88.97,7,2,,,1,,,,,1,
49968,46.49,-89.89,54,8,,3,6,5,3,2,,4,3
49969,46.25,-89.21,22,1,,,2,1,,,2,1,3
49970,46.55,-88.6,4,,,1,,,,,,,2
49971,46.71,-89.71,13,1,,1,1,,1,1,,,1
50001,41.36,-93.43,11,,,1,3,,,1,1,2,
50002,41.51,-94.65,46,2,,1,9,2,2,6,1,4,1
50003,41.61,-94.04,218,3,1,10,36,22,11,39,7,10,8
50005,42.13,-93.03,9,,,,1,,1,2,1,1,
50006,42.51,-93.4,49,,,,9,,1,2,2,5,6
50007,41.81,-93.6,7,,,,2,,,1,,1,
50008,40.68,-93.38,10,,,1,2,,1,1,,,2
50009,41.65,-93.46,322,,,11,36,23,10,49,11,21,13
50010,42.03,-93.59,1100,5,,48,68,114,43,195,55,33,15
50011,42.02,-93.64,9,,,3,,,,2,,,
50012,42.03,-93.65,2,,,,,,,1,1,,
50014,42.05,-93.69,322,,,10,39,21,6,42,23,11,5
50020,41.44,-94.75,36,,,3,5,4,1,7,,1,2
50021,41.72,-93.57,705,2,,22,84,52,24,102,40,57,22
50022,41.41,-95,342,3,,11,34,39,14,51,13,20,12
50023,41.73,-93.63,384,1,,13,43,46,4,75,21,20,9
50025,41.76,-94.92,127,3,,4,16,12,6,18,1,11,14
50026,41.86,-94.45,9,,,,,,,2,,1,5
50027,41.48,-92.47,7,1,,1,2,,1,,,,
50028,41.81,-93.15,26,,1,1,3,3,1,5,,1,3
50029,41.83,-94.56,14,,,1,1,,1,1,,3,4
50032,41.67,-93.54,1,,,,1,,,,,,
50033,41.36,-93.79,5,,,,,,,,,1,1
50034,42.52,-93.66,14,,,,1,,,2,,2,2
50035,41.72,-93.46,75,1,,1,24,6,3,4,6,7,5
50036,42.09,-93.86,384,3,3,19,43,37,21,63,13,15,14
50038,41.52,-93.9,5,,,,2,,,,,1,1
50039,41.81,-94,7,,,,3,,,,,,
50041,42.64,-93.25,7,,,,2,1,,,,1,
50042,41.53,-94.91,5,,,,3,,,,,1,1
50044,41.2,-92.88,20,,,1,1,1,,3,,,6
50046,41.89,-93.52,19,2,,,9,1,1,3,,1,
50047,41.46,-93.47,95,,,3,23,8,8,14,1,6,3
50048,41.51,-94.52,16,,,1,4,,1,2,,2,2
50049,41.03,-93.3,152,,,5,13,24,9,23,4,4,3
50050,42.16,-94.5,11,,,,2,1,,1,,1,2
50051,42.14,-93.14,1,,,,,,,,,,
50052,40.64,-93.44,4,,,,1,,,,,,
50054,41.69,-93.23,61,,,4,7,5,2,7,1,4,3
50055,41.88,-93.3,11,,,,2,,,2,,2,1
50056,42.01,-93.3,23,,,1,2,2,,1,,5,
50057,41.18,-93.13,6,,,,1,,,,,1,
50058,41.86,-94.69,62,2,,4,6,6,2,8,2,2,6
50060,40.75,-93.32,76,,2,4,6,12,5,15,,1,2
50061,41.49,-93.79,32,,,1,10,1,1,6,2,3,1
50062,41.24,-93.25,5,,,1,,,,,,,
50063,41.7,-93.94,61,,,1,9,5,3,10,2,3,6
50064,42.11,-94.24,3,,,,1,,,1,,,
50065,40.61,-93.78,2,,,,1,,,,,,
50066,41.8,-94.23,3,,,,,,,,,2,1
50067,40.72,-93.86,4,,,,1,,,,,1,
50068,40.95,-93.47,4,,,,2,,,,,,
50069,41.52,-94.03,20,,,,5,1,1,4,,1,2
50070,41.45,-94.23,25,,,,9,2,1,1,,2,
50071,42.65,-93.5,26,1,,1,2,1,1,2,1,1,2
50072,41.47,-94.12,54,,,,11,2,4,7,,4,6
50073,41.79,-93.53,16,,,1,3,,,1,,3,
50074,40.87,-94.08,5,,,2,,,,,,,
50075,42.33,-93.55,16,,,1,2,,2,2,,3,2
50076,41.59,-94.84,29,,,1,6,2,,2,,1,4
50078,41.94,-92.86,1,,,,,,,,,,
50101,42.67,-93.63,1,,,,1,,,,,,
50102,42.25,-93.4,3,,,,,,,1,,1,
50103,40.8,-93.61,3,,,,,,,,2,,
50104,41.49,-92.39,6,,,,3,,,1,,2,
50105,42.11,-93.64,20,1,1,,5,1,1,2,,,1
50106,41.88,-92.81,20,2,,1,2,,2,1,1,3,2
50107,42.04,-94.22,16,,,,2,,,1,,4,2
50108,40.83,-93.95,4,,,,,,,1,1,,1
50109,41.77,-93.8,54,1,,,17,2,1,6,3,1,2
50111,41.69,-93.8,298,1,,11,63,14,5,35,9,41,16
50112,41.73,-92.72,346,3,,17,31,46,20,57,9,14,8
50115,41.68,-94.56,94,1,,5,11,11,3,13,3,4,7
50116,41.18,-92.97,1,,,,,,,,,,
50117,41.67,-94.85,5,,,,1,,,,,3,
50118,41.47,-93.38,6,,,,2,,,,,1,
50119,41.31,-92.94,6,,,,3,,,,,,1
50120,41.93,-92.98,2,,,,1,,,,,1,
50122,42.31,-93.31,32,,,2,6,2,1,2,1,3,5
50123,40.83,-93.51,25,,1,1,,1,1,4,,3,1
50124,41.89,-93.6,79,1,,5,13,13,3,13,6,4,3
50125,41.34,-93.58,413,1,,15,54,45,12,62,16,14,6
50126,42.5,-93.25,262,1,,9,28,21,12,37,7,19,13
50128,41.86,-94.3,4,,,,,1,,1,,,
50129,42.01,-94.38,187,2,,7,20,25,7,26,4,5,2
50130,42.3,-93.67,40,,,4,3,,4,7,,4,1
50131,41.69,-93.72,519,2,,16,54,48,10,145,21,32,13
50132,42.39,-93.69,6,,,,,,,,,1,1
50133,40.71,-94.07,12,1,,,3,,,1,,,3
50134,41.94,-93.67,13,1,,1,2,,,2,,,2
50135,41.75,-92.89,23,,,,4,,,5,3,1,2
50136,41.47,-92.29,11,,,,2,,1,1,,1,1
50138,41.3,-93.11,254,1,,17,27,30,10,31,8,14,7
50139,41.2,-93.37,14,,,,3,1,2,1,,2,
50140,40.65,-93.99,60,,,2,4,7,3,9,,4,1
50141,41.87,-92.95,4,,,1,,,,,,,
50142,42.01,-92.78,15,,,,4,,,1,,,1
