zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
18504,41.43,-75.7,270,,,6,20,27,15,27,6,19,12
18505,41.39,-75.65,350,,,5,17,46,23,40,12,23,10
18507,41.36,-75.68,290,,,10,22,22,14,56,6,13,9
18508,41.45,-75.66,395,,,11,15,60,10,30,10,12,4
18509,41.43,-75.64,324,,1,7,14,59,25,31,7,29,6
18510,41.41,-75.64,240,,,7,8,93,3,36,7,5,4
18512,41.43,-75.6,401,,,8,43,52,21,66,10,24,15
18517,41.39,-75.71,112,,,2,9,12,4,8,3,8,12
18518,41.38,-75.74,167,,,3,19,26,12,18,1,11,2
18519,41.46,-75.63,211,,,5,15,22,4,16,5,6,
18602,41.19,-75.75,7,,,,,,,1,1,,
18603,41.08,-76.26,407,,2,11,34,51,33,47,15,17,14
18610,41.07,-75.55,97,,,8,8,5,3,12,7,3,2
18612,41.35,-75.99,372,,,19,41,35,11,59,5,16,7
18614,41.5,-76.59,74,,,2,6,5,1,12,3,1,7
18615,41.46,-75.86,25,,,1,8,1,3,,,2,
18616,41.5,-76.64,20,2,,,2,2,,2,1,,
18617,41.17,-76.08,7,,,,,,,,1,,
18618,41.37,-76.04,48,1,,2,10,2,,4,3,3,4
18619,41.46,-76.72,4,,,,1,,1,,,,
18621,41.25,-76.1,72,,,3,20,5,1,8,,2,2
18622,41.2,-76.27,4,,,,1,2,,,,,1
18623,41.66,-76.15,38,,,,5,1,1,2,,,5
18624,41.06,-75.65,29,,,1,2,3,,2,2,1,1
18625,41.51,-75.85,12,,,1,,2,1,,,1,
18626,41.4,-76.52,19,1,,,1,7,,4,,,
18628,41.43,-76.31,2,,,,,2,,,,,
18629,41.52,-76.14,30,1,,1,1,1,2,3,,,3
18630,41.66,-76.02,56,,,1,6,2,,6,1,6,11
18631,41.03,-76.3,28,,,,7,3,2,1,,1,1
18632,41.46,-76.38,7,1,,,1,,,,1,1,1
18634,41.19,-76.02,167,,,2,18,29,4,23,4,1,2
18635,41.03,-76.2,56,,,1,6,3,3,6,1,,2
18636,41.39,-76.11,7,1,,,,2,,1,,,2
18640,41.3,-75.74,532,,,12,38,63,25,73,12,48,52
18641,41.34,-75.73,125,,,2,15,13,7,10,6,10,13
18642,41.36,-75.77,50,,,1,4,4,5,2,1,1,4
18643,41.37,-75.84,205,,,6,23,25,14,21,8,11,10
18644,41.33,-75.88,177,,,5,22,15,10,36,5,7,7
18651,41.25,-75.96,126,,,4,11,15,6,10,,7,8
18655,41.19,-76.2,68,,,1,9,6,1,6,,1,5
18656,41.33,-76.18,24,,,,4,3,2,5,,,1
18657,41.52,-75.96,391,3,,9,27,47,10,64,7,7,30
18660,41.1,-76.06,41,,,,11,3,1,,,2,4
18661,41.08,-75.74,100,,,3,7,3,,7,1,2,8
18701,41.24,-75.89,360,,,15,4,43,6,109,14,13,3
18702,41.23,-75.76,1226,,,43,68,172,26,151,51,55,25
18704,41.26,-75.91,876,,,13,48,184,27,169,38,36,16
18705,41.27,-75.84,264,,,5,22,35,11,35,2,12,4
18706,41.2,-75.91,259,,,9,13,12,21,26,10,25,9
18707,41.14,-75.93,300,,,6,28,43,20,39,6,15,10
18708,41.3,-75.96,147,,,4,17,12,1,28,7,7,4
18709,41.29,-75.9,94,,,2,15,8,3,6,1,4,1
18801,41.83,-75.94,229,2,,9,28,23,10,35,3,9,8
18810,41.93,-76.51,110,,,2,13,17,5,14,3,,4
18812,41.97,-75.96,16,,,,6,,1,,1,1,1
18814,41.78,-76.61,2,,,,,,,,,,1
18816,41.76,-75.92,5,,,,,1,,2,,,
18817,41.87,-76.63,11,,,,,1,,1,,,
18818,41.91,-76.04,26,,,1,4,1,5,1,,,2
18821,41.99,-75.72,32,,,1,2,1,3,4,1,,2
18822,41.97,-75.79,69,1,,1,5,4,4,6,2,3,1
18823,41.78,-75.69,9,,,1,,,,,,1,1
18824,41.7,-75.79,20,,,,4,,4,2,,,
18825,41.81,-75.61,4,,,,,,,,1,1,
18826,41.75,-75.75,54,1,,,11,,8,6,,3,3
18828,41.81,-76.1,6,,,,1,,,2,,,
18829,41.84,-76.17,12,1,,,,1,1,3,,1,1
18830,41.96,-76.11,12,,,,4,,1,3,,,
18831,41.89,-76.6,16,,,,4,,4,1,1,1,2
18832,41.68,-76.57,34,2,,2,5,2,4,1,2,1,7
18833,41.6,-76.48,21,2,,,3,1,2,,,1,1
18834,41.83,-75.72,101,,,2,8,8,4,12,2,4,7
18837,41.92,-76.3,49,,,2,9,2,2,7,1,1,8
18840,41.97,-76.53,274,,,9,13,25,10,37,8,7,5
18842,41.75,-75.62,12,,,,3,,1,,1,2,
18843,41.79,-75.9,9,,,,,2,,2,1,,
18844,41.69,-75.91,21,2,,1,4,2,2,1,,,
18845,41.79,-76.18,8,,,,,,2,,,,
18846,41.62,-76.23,10,,,,1,1,,,,,3
18847,41.93,-75.58,81,,,4,7,6,7,8,1,1,7
18848,41.75,-76.45,284,,1,13,15,38,9,39,9,13,16
18850,41.85,-76.46,30,,,1,5,2,2,2,,,4
18851,41.93,-76.18,8,1,,,,,1,3,,,
18853,41.72,-76.28,106,4,,4,4,8,4,19,,4,7
18854,41.79,-76.36,62,,,,4,3,2,8,2,5,4
18901,40.31,-75.15,1412,,,43,136,203,32,363,54,69,12
18902,40.35,-75.1,420,1,,10,43,20,16,126,16,37,6
18912,40.32,-75.06,56,,,4,4,7,2,10,2,1,
18913,40.38,-75.06,17,,,,3,1,,5,1,,
18914,40.29,-75.21,477,,,13,68,52,27,115,2,29,5
18915,40.27,-75.26,146,,,7,14,18,12,22,3,16,2
18917,40.38,-75.21,70,,,1,8,7,5,9,4,7,1
18920,40.5,-75.08,16,,,2,3,,2,5,,1,1
18923,40.36,-75.17,41,,,2,3,8,,8,1,4,2
18925,40.29,-75.06,126,2,,9,23,12,4,25,,8,2
18929,40.26,-75.08,236,1,,4,19,30,4,73,6,13,12
18930,40.52,-75.22,54,1,,,15,,3,10,,4,5
18932,40.29,-75.25,17,,,1,2,,1,2,2,,1
18935,40.44,-75.4,12,,,1,2,2,1,3,,,
18936,40.22,-75.23,244,,,6,16,13,35,36,12,31,6
18938,40.35,-75,561,1,,26,35,28,17,136,14,22,11
18940,40.26,-74.94,1118,,,46,103,134,31,316,42,51,12
18942,40.47,-75.16,135,1,1,3,28,9,12,17,3,3,2
18944,40.39,-75.23,488,,,13,105,45,29,71,10,25,13
18947,40.42,-75.12,252,,,5,44,16,24,35,6,22,5
18950,40.45,-75.07,17,,,1,6,2,,1,1,,
18951,40.45,-75.35,940,1,,21,99,121,73,117,20,51,24
18954,40.23,-74.99,338,,,6,53,51,4,74,6,21,10
18955,40.48,-75.31,30,,,,2,2,3,3,,1,1
18960,40.37,-75.33,270,,,6,36,58,24,32,1,17,5
18962,40.35,-75.27,29,,,1,7,3,3,1,,1,
18964,40.3,-75.34,451,,,13,61,29,38,66,15,34,9
18966,40.19,-75.01,1124,,,24,168,120,31,272,46,63,54
18969,40.33,-75.37,360,,1,5,82,17,46,33,7,30,8
18970,40.41,-75.38,31,,,,1,1,10,2,1,1,1
18972,40.53,-75.12,75,,,4,25,1,1,6,3,4,6
18974,40.22,-75.07,1338,,,40,193,93,169,180,30,168,44
18976,40.25,-75.14,561,,2,28,74,54,26,92,13,27,9
18977,40.29,-74.88,117,,,4,8,12,3,36,3,9,
18980,40.27,-75.02,15,1,,1,4,2,,,2,1,
19001,40.13,-75.13,408,,,10,39,92,5,63,12,10,4
19002,40.19,-75.21,767,2,,28,86,65,13,194,33,47,7
19003,40,-75.3,563,,,25,41,64,12,99,19,17,2
19004,40.01,-75.23,867,,,56,29,156,8,286,42,34,4
19006,40.16,-75.03,1052,,,27,171,135,49,203,46,87,49
19007,40.11,-74.86,683,,,12,71,71,72,63,20,87,22
19008,39.97,-75.36,652,,,16,94,95,24,107,16,47,3
19009,40.14,-75.06,27,,,2,2,7,1,2,,,2
19010,40.02,-75.33,719,,,41,33,168,13,139,28,18,4
19012,40.06,-75.11,127,,,3,22,17,8,22,1,6,1
19013,39.85,-75.38,449,,,12,29,95,31,23,18,23,16
19014,39.86,-75.43,544,,1,17,71,44,43,71,18,47,25
19015,39.87,-75.39,207,,,4,34,20,3,25,5,3,2
19017,39.89,-75.46,23,,,2,8,3,,3,1,,
19018,39.92,-75.3,346,,,9,45,37,18,28,10,13,4
19020,40.1,-74.94,1705,1,,60,188,157,93,228,65,157,69
19021,40.09,-74.89,171,,,3,22,9,25,13,7,14,10
19022,39.86,-75.34,126,,,2,17,7,9,8,3,15,10
19023,39.92,-75.27,269,,,4,32,51,13,14,6,18,6
19025,40.15,-75.16,203,,,4,11,33,2,58,5,17,1
19026,39.95,-75.3,490,,,7,63,95,6,77,12,15,9
19027,40.07,-75.12,443,,,14,27,83,11,94,13,25,4
19029,39.87,-75.29,151,,,2,16,4,7,9,4,9,28
19030,40.18,-74.84,459,,2,10,38,44,33,44,12,31,25
19031,40.11,-75.22,199,,,9,17,29,4,38,9,3,
19032,39.89,-75.28,185,,,3,24,8,16,8,10,25,29
19033,39.89,-75.33,202,,,2,22,15,8,27,4,9,1
19034,40.13,-75.2,562,1,,29,32,67,11,178,23,44,6
19035,40.05,-75.28,98,,,5,5,17,,20,6,5,1
19036,39.9,-75.29,176,,,8,37,10,5,13,10,3,1
19038,40.1,-75.17,770,1,,22,106,87,26,135,22,28,6
19040,40.18,-75.11,486,,,17,53,56,33,66,18,31,13
19041,40.01,-75.32,196,,,11,7,34,1,45,12,5,2
19043,39.9,-75.31,104,,,2,7,11,4,12,,7,
19044,40.19,-75.15,762,,,38,54,48,41,204,24,81,14
19046,40.1,-75.11,868,,,18,56,177,18,259,30,31,6
19047,40.18,-74.91,1291,1,,42,111,201,31,204,48,68,30
19050,39.94,-75.26,383,,,12,44,40,21,44,10,31,4
19053,40.15,-74.97,1307,,,39,163,112,53,289,44,79,65
19054,40.17,-74.82,210,,,5,44,10,11,12,9,7,12
19055,40.15,-74.84,142,,,13,23,24,,12,3,1,2
19056,40.15,-74.89,285,1,,3,31,38,5,43,11,14,6
19057,40.14,-74.85,378,,,8,60,39,26,29,12,34,19
19060,39.85,-75.49,109,,,5,10,17,,28,6,10,1
19061,39.83,-75.44,440,,,7,49,38,19,59,13,39,18
19063,39.92,-75.42,1477,,,49,133,220,26,475,60,50,13
19064,39.93,-75.34,741,,,29,68,86,5,104,19,19,4
19066,40,-75.25,94,,,5,6,9,1,20,4,7,1
19067,40.21,-74.82,1349,1,,47,113,163,34,361,53,73,36
19070,39.91,-75.32,109,,,1,25,12,5,9,2,3,5
19072,40.02,-75.26,335,,,11,17,63,5,99,10,14,
19073,39.98,-75.43,755,1,,34,79,79,15,190,33,45,4
19074,39.89,-75.3,64,,,1,11,9,,4,1,3,1
19075,40.11,-75.19,150,,,4,33,4,8,22,5,11,4
19076,39.89,-75.31,112,,,1,13,9,3,11,4,6,3
19078,39.87,-75.32,147,,,4,16,25,2,16,9,5,3
19079,39.9,-75.27,174,,,1,9,20,11,12,8,19,29
19081,39.9,-75.35,178,,,9,15,26,5,39,4,8,1
19082,39.96,-75.27,672,,,22,54,83,10,78,25,16,9
19083,39.98,-75.31,763,,,33,98,123,14,142,25,28,8
19085,40.04,-75.35,170,,,10,5,21,2,54,16,7,
19086,39.89,-75.37,146,,,12,11,37,,36,5,5,5
19087,40.06,-75.4,1730,,,95,67,145,20,633,69,84,7
19090,40.16,-75.12,829,,1,22,40,101,38,117,25,40,3
19094,39.87,-75.35,78,,,1,6,9,3,6,1,2,3
19095,40.09,-75.15,166,,,7,5,22,4,37,9,4,2
19096,40,-75.27,386,,,13,17,112,2,81,26,7,6
19102,39.95,-75.17,1227,,,45,10,121,8,558,56,13,1
19103,39.95,-75.17,2699,,,156,26,153,21,1103,147,59,10
19104,39.96,-75.2,973,,,35,16,132,16,148,73,18,3
19106,39.95,-75.14,1102,,,64,17,80,24,275,66,59,15
19107,39.95,-75.16,1610,,,72,17,222,41,310,64,26,12
19109,39.95,-75.16,63,,,,,1,,44,2,1,
19111,40.06,-75.08,703,1,,10,75,163,10,72,24,23,32
19112,39.89,-75.17,104,,,2,6,6,7,35,3,7,4
19113,39.87,-75.25,65,,,2,4,3,1,18,6,7,8
19114,40.07,-75,509,,,12,32,106,9,40,18,14,25
19115,40.09,-75.04,655,,,15,64,149,9,57,23,13,45
19116,40.12,-75.01,710,,1,9,97,104,32,61,16,33,74
19118,40.07,-75.21,340,,,12,14,49,9,61,17,6,
19119,40.05,-75.19,321,1,,17,21,70,5,46,20,4,3
19120,40.03,-75.12,572,,,13,36,71,22,44,10,23,7
19121,39.98,-75.18,279,,,9,10,46,1,16,29,,3
19122,39.98,-75.15,303,,,10,18,45,25,32,9,21,6
19123,39.96,-75.15,643,,,53,32,77,23,75,30,45,14
19124,40.02,-75.09,836,,,7,50,116,58,47,13,65,25
19125,39.98,-75.13,483,,,16,40,62,23,51,31,27,8
19126,40.06,-75.14,122,,,3,6,32,1,2,8,1,2
19127,40.03,-75.23,195,,,10,6,10,6,32,11,7,2
19128,40.05,-75.23,521,,,21,48,112,5,59,21,9,2
19129,40.01,-75.19,203,,,6,13,43,4,26,7,12,7
19130,39.97,-75.18,547,,,56,15,67,2,104,22,7,4
19131,39.99,-75.22,459,,,22,9,108,2,33,23,12,4
19132,40,-75.17,317,,,4,5,52,16,10,7,9,3
19133,39.99,-75.14,274,,,1,10,53,13,15,6,13,4
19134,39.99,-75.11,765,,1,10,69,95,63,48,22,59,20
19135,40.02,-75.05,466,,,6,40,48,31,48,20,25,12
19136,40.04,-75.02,553,,,8,65,69,29,42,17,45,9
19137,39.99,-75.07,220,,,4,16,13,16,17,10,21,18
19138,40.06,-75.16,205,,,2,8,43,3,10,5,4,1
19139,39.96,-75.23,383,,,4,6,85,1,28,16,5,4
19140,40.01,-75.15,606,,,6,20,99,23,36,8,48,7
19141,40.04,-75.15,299,,,4,4,72,2,23,9,6,3
19142,39.92,-75.23,271,,,4,9,48,5,16,7,5,7
19143,39.94,-75.23,452,,,13,20,82,14,27,14,5,4
19144,40.03,-75.17,545,,,22,23,144,13,32,26,9,5
19145,39.91,-75.2,635,,,20,46,110,12,55,20,17,19
19146,39.94,-75.18,593,,,19,30,79,10,82,27,34,10
19147,39.94,-75.15,1080,,,39,48,93,21,151,52,34,9
19148,39.91,-75.15,853,,,33,37,90,21,64,24,64,48
19149,40.04,-75.07,617,,,16,40,80,7,68,15,11,16
19150,40.07,-75.17,215,,,3,7,38,1,13,8,2,2
19151,39.98,-75.26,295,,,3,15,63,3,18,6,6,5
19152,40.06,-75.05,501,,,3,56,134,7,69,17,7,22
19153,39.89,-75.23,437,,,9,7,33,5,20,35,45,65
19154,40.1,-74.98,553,,,10,34,44,33,38,19,53,12
19301,40.04,-75.48,527,,,11,30,121,6,117,23,27,1
19310,39.94,-75.97,47,,,2,13,,7,5,,3,
19311,39.82,-75.77,169,4,,6,9,6,13,25,5,22,6
19312,40.03,-75.45,502,1,,17,37,38,5,178,30,23,3
19316,40.05,-75.83,11,,,,3,2,1,1,,,
19317,39.86,-75.6,393,1,,12,24,47,4,133,16,28,3
19319,39.92,-75.52,10,,,,1,2,,,1,,
19320,39.96,-75.83,660,2,1,24,103,82,31,75,29,30,25
19330,39.87,-75.91,94,1,,5,21,3,4,14,,5,6
19333,40.04,-75.42,188,,,8,13,29,3,58,13,3,
19335,40.02,-75.72,1019,,,43,112,99,44,220,23,54,11
19341,40.04,-75.64,1404,,,57,42,194,58,348,41,107,13
19342,39.9,-75.5,556,1,,18,57,62,6,120,14,16,8
19343,40.1,-75.75,165,,,7,36,11,4,37,9,7,3
19344,40.08,-75.88,219,,1,3,51,12,25,17,7,10,11
19345,40.03,-75.57,7,,,,,1,,1,,,
19348,39.87,-75.71,765,7,,25,71,94,31,149,25,44,7
19350,39.76,-75.8,147,2,,2,25,6,6,40,2,11,5
19352,39.78,-75.89,105,1,,3,23,,1,20,3,12,6
19355,40.05,-75.53,1341,4,,68,116,92,50,362,39,129,16
19358,39.96,-75.81,4,,,,,,1,,,1,
19362,39.75,-76.07,75,2,,1,19,2,6,3,2,7,5
19363,39.79,-75.97,296,,,10,35,25,15,45,10,12,9
19365,39.97,-75.93,177,,,3,23,15,13,16,4,2,7
19367,39.96,-75.88,9,1,,,1,,1,,,2,
19372,40,-75.76,102,,,3,3,20,2,20,,3,
19373,39.9,-75.53,53,,,3,13,4,1,12,,1,2
19374,39.82,-75.76,43,1,,,4,4,2,2,1,4,6
19375,39.9,-75.74,14,1,,1,2,,2,,1,1,
19380,39.99,-75.6,1529,1,,58,154,178,53,383,46,118,28
19382,39.93,-75.61,1471,3,,59,155,114,40,395,66,111,18
19383,39.95,-75.6,9,,,,,1,,,4,,
19390,39.84,-75.84,266,4,,6,24,52,11,41,11,16,15
19401,40.13,-75.33,965,1,2,32,71,162,26,154,28,49,5
19403,40.15,-75.38,1078,2,,44,108,109,32,203,35,87,23
19405,40.1,-75.34,146,,,2,25,8,12,14,3,21,4
19406,40.09,-75.38,1844,,,102,70,141,41,450,82,125,27
19422,40.16,-75.28,916,2,,23,50,76,12,349,63,45,11
19425,40.1,-75.65,412,2,,18,46,32,3,137,8,30,7
19426,40.19,-75.44,855,2,,25,85,100,33,182,24,39,12
19428,40.08,-75.3,1197,,,60,83,62,44,382,66,102,17
19435,40.33,-75.57,10,,,,2,2,,,,,1
19436,40.2,-75.25,11,,,,,3,,2,1,1,
19437,40.18,-75.26,21,,,2,1,,1,5,2,,
19438,40.27,-75.39,495,,1,10,62,46,36,110,21,43,8
19440,40.29,-75.29,463,,,16,60,17,61,55,16,61,16
19442,40.13,-75.58,38,,,1,4,4,2,8,,3,
19444,40.09,-75.25,225,,,10,20,34,2,50,16,11,1
19446,40.23,-75.3,1313,,,44,112,185,65,264,45,81,21
19453,40.14,-75.5,23,,,1,5,1,1,5,,1,
19454,40.23,-75.24,813,,,18,55,68,31,152,21,47,13
19456,40.13,-75.46,103,,,9,8,14,10,9,3,11,3
19457,40.21,-75.59,24,,,2,2,,4,1,,2,1
19460,40.13,-75.53,988,1,,29,72,126,37,189,40,55,18
19462,40.12,-75.28,812,,,24,54,107,14,236,40,53,14
19464,40.26,-75.62,1240,1,1,44,80,148,65,150,24,76,30
19465,40.19,-75.68,349,1,,8,55,24,4,59,8,10,8
19468,40.21,-75.53,611,,,20,52,71,23,98,18,21,18
19472,40.34,-75.57,6,,,,,1,2,,,1,
19473,40.26,-75.48,216,,,9,40,15,6,45,,3,6
19474,40.22,-75.4,148,,,2,17,15,10,28,4,6,1
19475,40.17,-75.6,203,,2,7,35,11,17,19,4,13,4
19477,40.18,-75.23,156,,,9,10,29,3,25,4,18,1
19492,40.29,-75.49,26,,,,5,,2,1,,2,
19501,40.24,-76.06,43,,,2,5,,5,5,,1,
19503,40.41,-75.57,39,,,3,3,2,6,4,2,1,3
19504,40.42,-75.59,66,,,2,18,4,4,9,3,3,3
19505,40.38,-75.62,88,,,2,16,3,8,6,,3,4
19506,40.45,-76.13,110,,,10,19,6,4,13,1,7,1
19507,40.51,-76.27,88,5,,4,14,1,10,5,,9,10
19508,40.27,-75.84,248,1,1,6,30,13,20,29,2,18,9
19510,40.45,-75.87,92,,,,14,12,4,12,5,5,3
19511,40.49,-75.74,8,,,,1,,,1,,1,1
19512,40.35,-75.68,388,,1,8,69,26,39,70,13,11,7
19518,40.27,-75.75,264,1,,10,29,23,15,29,12,12,13
19519,40.32,-75.73,3,,,,1,,,,,,
19520,40.16,-75.79,166,2,,4,28,9,10,17,4,9,5
19522,40.45,-75.82,282,,,9,51,18,16,34,9,8,16
19523,40.2,-75.85,7,,,,1,,,,,,
19525,40.31,-75.58,262,,,14,38,22,12,37,6,12,1
19526,40.55,-76,241,,1,3,20,19,22,20,5,11,9
19529,40.63,-75.86,53,,,2,14,1,7,1,,2,3
19530,40.54,-75.78,352,1,,12,20,28,24,38,15,20,21
19533,40.43,-75.99,183,,,7,22,15,17,23,1,15,3
19534,40.57,-75.87,43,,,,7,,1,3,2,2,3
19535,40.34,-75.8,2,,,,,,,1,,,
19536,40.48,-75.76,9,,,,,,1,1,,1,
19538,40.55,-75.7,7,,,,1,,,,1,,
19539,40.5,-75.68,43,,,,7,3,4,4,,1,4
19540,40.24,-75.97,189,,,9,49,8,13,20,5,9,4
19541,40.49,-76.03,40,,,2,8,1,2,2,,3,6
19543,40.18,-75.89,180,1,1,3,23,9,15,26,7,17,4
19544,40.42,-76.3,10,,,,,,1,1,,,1
19545,40.34,-75.62,21,,,,3,,3,1,,3,
19547,40.38,-75.77,106,3,,2,23,5,5,9,2,4,4
19549,40.58,-76.02,6,,,,,,,,,1,
19550,40.45,-76.25,10,,,,1,1,,1,,,1
19551,40.36,-76.14,117,,,3,18,6,12,10,2,8,5
19554,40.51,-76.1,13,,,,,,1,1,,1,1
19555,40.49,-75.95,81,,,1,10,4,5,9,,6,6
19559,40.5,-76.18,13,,,,2,3,1,1,,,
19560,40.41,-75.89,171,,,6,15,8,16,17,2,7,8
19562,40.51,-75.7,56,,,2,6,14,5,2,2,,
19564,40.52,-75.88,3,,,,,,1,,,,
19565,40.34,-76.09,106,,,4,13,17,2,15,,1,5
19567,40.39,-76.21,84,,,5,9,10,3,8,3,3,
19601,40.36,-75.94,555,,,21,37,73,40,104,26,22,12
19602,40.33,-75.91,205,,,4,8,34,18,20,9,10,3
19604,40.36,-75.91,201,,,7,12,21,14,15,7,12,7
19605,40.4,-75.94,695,,,22,56,54,50,73,27,64,29
19606,40.34,-75.86,530,1,,20,37,62,17,85,19,21,16
19607,40.29,-75.94,551,2,,6,29,72,13,96,92,16,17
19608,40.31,-76.03,441,,,17,48,32,19,71,17,22,13
19609,40.33,-76,196,,,2,18,35,5,41,7,6,
19610,40.34,-75.97,919,,,21,27,157,12,236,41,33,6
19611,40.32,-75.94,296,1,1,4,19,46,24,17,7,21,7
19701,39.58,-75.7,653,,,22,88,68,12,99,26,17,23
19702,39.62,-75.73,1061,1,,30,108,126,33,176,33,45,28
19703,39.8,-75.45,260,,2,3,26,18,9,34,14,20,4
19706,39.57,-75.6,43,,,3,5,3,2,4,2,3,3
19707,39.79,-75.68,454,,,14,47,61,5,110,22,17,3
19709,39.49,-75.68,661,4,,29,75,79,12,99,36,24,16
19710,39.8,-75.59,25,,,,,1,,13,4,1,
19711,39.71,-75.74,1214,1,,37,81,120,29,298,70,46,22
19713,39.67,-75.71,976,,,19,69,192,38,218,37,47,25
19716,39.69,-75.76,17,,,1,,,,9,,1,
19717,39.68,-75.75,4,,,,,,,1,,,
19720,39.65,-75.6,1384,,,52,155,75,49,166,56,140,102
19730,39.46,-75.65,24,,,1,2,2,,5,1,,
19731,39.52,-75.59,6,,,,1,,,,,,
19732,39.78,-75.57,8,,,1,,1,1,3,,,
19733,39.56,-75.65,14,,,,3,,1,1,1,,1
19734,39.38,-75.65,115,,,2,25,14,2,6,3,5,4
19735,39.8,-75.6,2,,,1,,,,,,,
19736,39.8,-75.68,20,,,2,3,,,5,1,1,
19801,39.73,-75.54,2399,,,119,42,126,54,851,143,114,61
19802,39.76,-75.53,352,,,15,21,64,9,39,16,17,12
19803,39.8,-75.54,1232,1,,55,36,107,11,296,68,43,9
19804,39.72,-75.62,587,,,21,126,32,33,65,23,41,14
19805,39.74,-75.59,730,,,13,60,102,23,114,32,26,3
19806,39.76,-75.56,419,,,15,10,98,3,121,24,8,
19807,39.8,-75.61,389,2,,18,17,23,5,128,29,15,
19808,39.74,-75.67,1396,1,,75,109,192,18,357,69,61,19
19809,39.76,-75.5,462,1,,8,39,33,8,136,29,29,10
19810,39.82,-75.51,793,,,28,53,119,13,206,24,36,14
19901,39.18,-75.47,1214,1,,72,62,97,16,248,69,50,21
19902,39.13,-75.48,28,,,1,,2,,9,,2,2
19904,39.17,-75.59,805,,,37,35,191,19,154,29,29,17
19930,38.55,-75.06,187,,,8,8,5,1,21,27,1,
19931,38.57,-75.62,6,,,1,1,1,1,,,,
19933,38.73,-75.62,151,1,,3,31,9,11,9,4,16,17
19934,39.08,-75.63,276,,,16,33,24,3,30,13,14,6
19936,39.22,-75.58,9,,,,1,,2,,,,
19938,39.26,-75.71,64,,,,14,3,4,5,1,2,6
19939,38.57,-75.24,136,3,,4,35,8,1,20,6,3,6
19940,38.48,-75.56,141,2,,1,17,6,4,16,7,9,9
19941,38.79,-75.43,24,,,,6,5,,1,,,2
19943,39,-75.61,117,1,,3,24,6,2,10,4,6,6
19944,38.48,-75.06,82,,,4,1,1,1,6,5,,
19945,38.51,-75.23,120,1,,,42,10,4,6,7,5,6
19946,39.03,-75.45,32,1,,2,7,2,1,2,1,1,1
19947,38.67,-75.4,439,1,1,8,53,71,16,75,18,10,19
19950,38.82,-75.6,119,1,,3,34,7,11,6,1,5,9
19951,38.69,-75.26,48,,,1,19,2,1,3,1,4,2
19952,38.92,-75.63,177,3,,12,36,9,7,13,3,13,11
19953,39.15,-75.69,40,,,1,13,2,2,2,1,1,3
19954,38.9,-75.52,14,,,,4,1,,,,1,3
19955,39.23,-75.67,6,,,,1,1,,,,1,
19956,38.55,-75.54,262,1,,6,53,17,10,19,9,19,21
19958,38.73,-75.17,749,1,,40,62,112,13,144,36,23,15
19960,38.85,-75.41,53,,,1,15,5,1,4,,3,3
19962,39.07,-75.49,47,1,,1,8,3,1,4,1,1,5
19963,38.94,-75.36,581,2,,17,72,94,20,66,27,17,17
19964,39.09,-75.72,21,,,1,9,1,2,1,,1,
19966,38.58,-75.28,429,3,,19,57,55,7,37,21,8,25
19967,38.54,-75.12,53,,,1,4,9,,9,3,,2
19968,38.77,-75.29,191,,,5,34,23,8,20,10,5,6
19970,38.56,-75.1,181,1,,7,34,14,3,27,11,4,3
19971,38.69,-75.09,925,,,32,35,34,7,88,62,8,5
19973,38.64,-75.62,604,2,,20,56,91,21,60,31,34,35
19975,38.47,-75.17,211,,,8,28,11,9,19,9,9,6
19977,39.3,-75.55,332,1,,11,43,49,4,34,9,4,17
19979,39.05,-75.57,7,,,,2,,,1,,,3
20001,38.91,-77.02,1781,,,97,37,106,1,512,80,27,10
20002,38.91,-76.98,1485,,,69,44,139,13,296,65,77,20
20003,38.88,-76.99,1107,,,45,32,82,4,340,52,6,6
20004,38.89,-77.03,976,,,47,6,24,2,364,47,26,5
20005,38.9,-77.03,2259,,,119,25,73,8,839,85,36,15
20006,38.9,-77.04,1872,,,66,10,154,10,727,96,27,14
20007,38.91,-77.08,1437,,,78,32,75,8,409,94,18,5
20008,38.94,-77.06,689,,,37,7,74,5,168,77,9,4
20009,38.92,-77.04,1448,,,65,22,119,7,312,122,14,9
20010,38.93,-77.03,554,,,18,19,94,2,92,38,5,
20011,38.95,-77.02,662,,,18,37,115,7,86,40,14,9
20012,38.98,-77.03,270,,,6,23,50,5,63,14,2,5
20015,38.97,-77.06,504,1,,34,11,65,3,154,38,9,2
20016,38.94,-77.09,895,,,58,29,153,3,210,71,11,3
20017,38.94,-76.99,374,,,12,12,111,2,34,20,9,3
20018,38.93,-76.97,404,,,19,30,53,5,43,20,32,13
20019,38.89,-76.94,338,,,6,14,72,1,24,25,1,4
20020,38.86,-76.98,388,,,12,27,87,,32,46,5,1
20024,38.88,-77.03,562,,,24,4,26,3,210,28,22,9
20032,38.83,-77.01,328,,,3,11,80,1,84,39,,1
20036,38.91,-77.04,2821,,,171,23,184,11,1000,90,27,13
20037,38.9,-77.06,833,,,30,5,155,1,251,51,9,9
20045,38.9,-77.03,55,,,30,,,,9,,,
20052,38.9,-77.05,34,,,,,,,3,1,,
20057,38.91,-77.08,8,,,,,,,1,,,
