zcta,latitude,longitude,JobsTotal,JobsAgriculture,JobsAutomotive,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport
15222,40.45,-79.99,1646,,,125,22,103,38,570,68,64,10
15223,40.51,-79.95,194,,,1,20,18,13,24,6,16,6
15224,40.46,-79.94,267,,,6,13,80,5,30,6,6,
15225,40.51,-80.11,100,,,3,8,,16,4,5,23,20
15226,40.4,-80.01,199,,,4,23,24,6,16,7,7,3
15227,40.38,-79.97,341,,,6,35,53,3,59,15,4,2
15228,40.37,-80.04,430,,,11,24,68,4,111,19,12,3
15229,40.52,-80.04,245,,,7,31,18,4,52,5,9,3
15232,40.45,-79.93,345,,,8,3,84,5,47,16,5,
15233,40.46,-80.03,254,,,9,17,19,16,44,14,37,14
15234,40.37,-80.02,396,,,6,43,52,10,77,19,13,6
15235,40.46,-79.82,736,,,22,67,115,18,112,34,23,7
15236,40.35,-79.98,758,,1,18,73,100,17,125,23,44,14
15237,40.55,-80.04,1579,,,51,122,197,17,309,46,63,14
15238,40.54,-79.88,746,,,33,43,93,43,169,25,61,11
15239,40.48,-79.74,440,,,13,76,33,17,49,13,36,9
15241,40.33,-80.08,680,,,17,47,91,11,162,29,37,7
15243,40.38,-80.08,188,,,8,13,64,,42,5,15,1
15260,40.44,-79.95,17,,,3,,1,,1,,1,
15290,40.46,-80.02,1,,,,,,,1,,,
15301,40.15,-80.25,1514,,,56,107,237,63,195,49,69,30
15310,39.79,-80.48,1,,,,,,,,,,
15311,40.05,-80.18,9,,,,1,,,,2,1,
15312,40.25,-80.44,47,,,3,10,6,2,1,3,3,2
15313,40.07,-80.02,9,,,1,1,2,,,,,
15314,40.15,-80.02,88,,,6,4,15,2,6,2,5,
15315,39.76,-79.98,3,,,,,,,,,,
15316,39.72,-80.25,2,,,,,,1,,,,
15317,40.28,-80.17,1365,,,39,136,207,43,267,42,88,11
15320,39.88,-79.99,126,,,5,12,20,5,8,6,3,2
15321,40.32,-80.19,45,,,,16,7,1,4,,2,
15322,39.99,-80.05,14,,,,3,2,,1,,1,1
15323,40.11,-80.41,88,,,3,17,16,3,8,1,,3
15324,40.1,-80.07,4,,,,,1,,,,,
15325,39.95,-79.96,1,,,,,,,,,1,
15327,39.74,-79.96,13,,,,,,,,,1,3
15329,40.03,-80.28,19,,,,4,3,,1,,,
15330,40.18,-80.09,150,,,3,35,7,9,17,3,11,8
15331,40.11,-80.02,7,,,,,,,,1,,1
15332,40.24,-79.99,135,1,,3,34,7,8,8,7,8,3
15333,40.03,-80.01,34,,,3,3,5,1,5,,1,
15334,39.81,-79.97,1,,,,,,,,,,
15337,39.95,-80.38,9,,,2,1,1,,,,,
15338,39.79,-80,12,,,,2,1,,1,,,2
15340,40.28,-80.32,37,,,2,5,2,2,4,,3,1
15341,39.82,-80.34,9,,,,3,,,,,,
15342,40.24,-80.22,109,,,3,17,9,9,12,5,15,3
15344,39.92,-80.06,21,,,1,4,4,1,1,,2,
15345,40.02,-80.11,15,,,1,1,2,,1,,,2
15346,39.94,-80.08,4,,,,2,,,,,,
15347,40.22,-80.22,38,,,3,3,3,4,3,,6,4
15348,39.99,-80,15,,,2,1,1,,,,1,
15349,39.76,-80.09,52,,,,5,1,5,1,,3,7
15350,40.29,-80.2,8,,,,2,,1,1,,,
15351,39.88,-79.93,2,,,,,,,,,,
15352,39.75,-80.38,12,,,,5,,1,1,,,1
15357,39.94,-79.98,29,,,,3,3,,4,,1,1
15358,40.06,-80,12,,,,3,,,1,,,
15359,39.88,-80.28,9,,,1,,3,1,1,,,
15360,40.08,-80.08,23,,,1,8,1,2,,,1,
15362,39.77,-80.21,2,,,,1,,,,,,
15363,40.25,-80.2,4,,,,,1,,1,,,
15364,39.95,-80.3,5,,,1,2,,1,,,,
15366,40.16,-79.97,2,,,,1,,,1,,,
15367,40.26,-80.06,107,1,,,30,4,1,24,2,8,2
15368,40.01,-79.99,1,,,,,1,,,,,
15370,39.88,-80.17,369,,,8,16,63,6,50,8,13,22
15376,40.11,-80.48,14,,,1,1,,,3,,2,1
15377,39.99,-80.45,12,,,,,,,,,,2
15378,40.28,-80.28,3,,,,,,1,1,,,
15379,40.24,-80.43,4,,,,,,,2,,,1
15380,39.87,-80.47,16,,,1,2,,,1,,1,1
15401,39.9,-79.75,1016,,,27,66,201,24,121,38,33,20
15410,39.91,-79.9,6,,,1,1,,,,,1,1
15411,39.75,-79.35,20,,,1,2,1,4,,,,1
15412,40.09,-79.86,8,,,1,2,,1,1,1,1,
15413,39.99,-79.87,1,,,,1,,,,,,
15417,40.01,-79.92,132,,,6,16,27,3,7,4,6,3
15419,40.05,-79.89,54,,,3,3,7,1,7,3,1,
15420,39.96,-79.87,1,,,,,,,,,,1
15421,39.85,-79.6,13,,,2,2,,1,1,,,
15422,39.98,-79.81,1,,,,1,,,,,,
15423,40.09,-79.93,27,,,,4,2,5,4,,2,1
15424,39.82,-79.36,43,,,2,2,2,1,5,1,3,1
15425,40.03,-79.55,437,1,,12,34,70,21,43,10,19,23
15427,40.07,-79.97,12,,,,1,2,1,1,,,2
15428,40.08,-79.68,8,,,,1,,1,,,1,
15430,40.04,-79.65,2,,,,,,,,,,
15431,39.95,-79.6,63,,,2,7,11,2,3,2,7,2
15432,40.11,-79.86,12,,,,4,1,,2,1,,1
15433,39.98,-79.95,7,,,,2,1,,,,,1
15434,40.08,-79.89,1,,,,,1,,,,,
15435,39.95,-79.84,4,,,1,,,,,,,
15436,39.82,-79.72,44,,,2,8,6,,3,1,1,1
15437,39.78,-79.61,53,,,2,5,7,,3,,2,4
15438,40.07,-79.86,23,,,,6,2,,1,,,1
15440,39.74,-79.62,1,,,,,,,,,,1
15442,40.02,-79.84,28,,,1,5,3,,2,,1,
15443,39.92,-79.88,1,,,,,,,,,1,
15444,40.01,-79.91,3,,,,,1,,1,,,
15445,39.88,-79.67,61,,,2,12,5,1,10,1,2,3
15446,40.03,-79.4,5,,,1,,,,1,,,
15448,40.14,-79.73,1,,,,1,,,,,,
15449,39.96,-79.78,1,,,,,,,,,,
15450,40,-79.97,1,,,,1,,,,,,
15451,39.74,-79.84,10,,,,4,,1,,,,1
15454,39.86,-79.87,2,,,,,,,1,,,
15455,40,-79.64,2,,,,,,,,,,
15456,39.93,-79.65,73,,,,9,10,12,9,,4,3
15458,39.89,-79.85,29,,,,4,2,,,1,,5
15459,39.78,-79.49,44,,,2,5,5,2,4,,3,1
15460,39.81,-79.91,2,,,,,,,,,,1
15461,39.84,-79.9,75,,,2,1,15,1,7,1,1,5
15462,40.06,-79.38,7,,,,1,,2,1,,,
15463,39.97,-79.9,1,,,,,,,,,,
15464,39.93,-79.44,16,,,1,2,,2,,,,3
15466,40.07,-79.89,1,,,,,,,1,,,
15467,39.78,-79.93,1,,,,,,,,,,
15468,39.95,-79.83,18,1,,,2,1,1,1,,,
15469,40.01,-79.42,18,,,,,3,2,1,1,1,2
15470,39.87,-79.53,26,,,5,,1,2,,1,1,3
15472,39.92,-79.72,6,,,,1,1,1,,,1,1
15473,40.05,-79.82,76,,,2,10,9,3,8,2,6,2
15474,39.75,-79.89,26,,,,1,1,,1,,,1
15475,39.95,-79.88,15,,,,,3,3,,,1,
15477,40.08,-79.86,17,,,,3,1,4,,,1,
15478,39.79,-79.8,92,1,,,7,12,5,2,,10,10
15479,40.15,-79.71,44,1,,4,5,1,2,2,,3,4
15480,39.99,-79.77,34,,,,7,2,3,2,1,2,3
15482,40.06,-79.77,12,,,,1,1,,,,,
15483,40.08,-79.85,2,,,,1,,,,,,
15484,39.89,-79.78,3,,,,,1,,,,,1
15486,40.03,-79.71,22,,,,5,1,4,2,1,1,1
15489,39.97,-79.7,2,,,,,1,,,,,
15490,40.07,-79.45,9,,,,1,1,1,,,1,2
15492,40.12,-79.76,1,,,,1,,,,,,
15501,40.04,-79.13,658,2,3,17,54,105,39,82,26,28,28
15502,40.04,-79.24,12,,,1,1,1,,4,2,,
15520,40.11,-79.06,5,,,,,,1,1,,1,1
15521,40.21,-78.63,32,,,1,7,5,2,4,,,3
15522,39.94,-78.55,418,2,1,17,25,44,21,50,8,13,20
15530,39.94,-78.92,97,,,2,12,12,4,13,,2,13
15531,40.18,-79.08,67,1,1,3,10,8,5,5,,,2
15532,39.76,-79.06,3,,,,1,,1,,,,
15533,39.98,-78.24,41,,,1,1,,3,2,1,,7
15534,39.9,-78.69,5,,,,,,1,,,,1
15535,39.82,-78.44,20,1,,1,3,,6,,,1,5
15536,39.95,-78.2,12,1,,,2,1,3,,,1,1
15537,40,-78.37,217,,,5,22,50,12,21,,7,11
15538,39.86,-78.83,5,,,,2,,1,1,,,
15539,40.13,-78.59,13,,,,2,3,,2,,,
15540,39.8,-79.24,4,1,,,1,1,,,,,
15541,40.04,-78.97,63,,,,11,3,5,2,,5,2
15542,39.88,-79.07,15,,,1,1,,,1,1,2,
15545,39.8,-78.75,32,,,2,3,1,2,2,,1,2
15546,40.14,-79.05,2,,,,,1,,,,,
15547,40.16,-79.07,20,,,2,3,2,,1,,1,
15550,39.98,-78.65,17,,,,2,1,2,,,,3
15551,39.87,-79.28,4,,,,2,,1,,,,
15552,39.79,-78.99,111,,2,4,8,16,9,8,4,3,8
15554,40.12,-78.62,23,,,,8,2,,3,,1,2
15557,39.93,-79.22,70,,,2,9,3,4,5,2,,9
15558,39.75,-79.11,37,,,,6,5,1,3,,2,4
15559,40.06,-78.69,28,1,,,5,3,,3,,,4
15560,40.02,-78.91,10,,,,2,,,1,,,
15561,40.1,-79.09,1,,,,,,,,,,
15562,39.74,-79.13,14,,,1,2,,1,1,,,
15563,40.1,-78.93,61,,,1,8,1,6,4,,6,8
15564,39.73,-78.84,1,,,,,,,,,,
15601,40.31,-79.53,1877,1,1,66,114,338,64,322,66,77,36
15610,40.15,-79.42,46,2,,,17,4,3,1,1,2,1
15611,40.31,-79.65,18,,,,3,2,4,1,1,1,1
15612,40.14,-79.6,4,,,,,,1,,,,1
15613,40.55,-79.56,217,,,9,36,20,13,23,6,7,5
15615,40.37,-79.73,3,,,,2,,,,1,,
15616,40.23,-79.56,3,,,,1,,,1,,,
15617,40.27,-79.66,4,,,,,,1,,,,
15618,40.57,-79.44,55,,1,2,14,6,5,2,1,2,3
15620,40.32,-79.34,16,,,,2,1,2,1,,1,
15621,40.21,-79.48,5,,,,,,2,,,,
15622,40.05,-79.33,33,,,1,5,1,2,4,1,1,1
15623,40.37,-79.62,9,,,,4,,,1,,,
15624,40.36,-79.47,14,,,,2,1,,2,,,1
15625,40.27,-79.68,3,,,,,,,,,1,
15626,40.41,-79.58,161,,,6,12,22,11,20,2,6,4
15627,40.35,-79.3,85,,,3,12,8,7,10,1,3,7
15628,40.1,-79.37,40,,,4,1,3,2,2,3,,
15629,40.6,-79.56,8,,,,1,,1,,,,
15631,40.09,-79.59,7,,,,,,2,,,1,
15632,40.44,-79.6,261,,,8,34,20,36,44,4,30,8
15633,40.36,-79.52,4,,,,1,,1,,,1,
15634,40.32,-79.6,2,,,,,,,1,,,
15635,40.35,-79.5,3,,,,,,,1,,,
15636,40.37,-79.66,71,,,1,13,6,2,15,2,3,2
15637,40.26,-79.71,34,,,3,7,2,2,6,,,
15638,40.26,-79.4,1,,,,1,,,,,,
15639,40.2,-79.59,34,,,,6,4,2,1,,1,5
15641,40.63,-79.59,4,,,,1,1,1,,,,
15642,40.32,-79.72,931,,,12,135,116,52,145,31,42,14
15644,40.35,-79.61,375,,,11,53,59,22,48,5,15,12
15646,40.08,-79.33,16,,,1,1,2,1,,,,1
15647,40.34,-79.73,6,,,,1,1,1,,,,1
15650,40.28,-79.39,768,1,,15,50,117,81,100,23,35,20
15655,40.19,-79.16,18,,,2,4,,1,4,,,1
15656,40.66,-79.63,225,,,9,17,20,21,23,8,5,2
15658,40.25,-79.23,274,4,,16,28,33,6,44,7,10,2
15660,40.24,-79.77,3,,,,1,,1,,,,1
15661,40.32,-79.36,20,,,1,3,1,8,,,,
15662,40.33,-79.48,3,,,,,,2,,1,,
15663,40.25,-79.68,20,,,1,1,2,5,3,,,
15665,40.34,-79.66,29,,,1,4,2,2,2,1,1,1
15666,40.16,-79.51,432,,1,14,29,68,30,37,11,23,15
15668,40.46,-79.67,463,,,18,53,57,18,101,20,26,10
15670,40.41,-79.44,76,1,,1,12,7,2,11,1,8,3
15671,40.36,-79.32,5,,,,1,,2,,,,
15672,40.24,-79.62,111,,,1,7,4,5,17,2,9,7
15673,40.59,-79.56,30,,,1,1,4,1,3,1,,1
15675,40.34,-79.64,16,,,,4,,1,2,,2,1
15676,40.24,-79.47,18,,,,2,2,2,2,,,1
15677,40.14,-79.24,10,,,1,2,,,,,,1
15678,40.29,-79.73,13,,,,3,1,3,1,,1,1
15679,40.18,-79.65,51,,,,11,3,6,2,1,1,12
15680,40.52,-79.5,2,,,,,,,,1,,
15681,40.5,-79.44,77,,,,16,4,4,6,2,4,6
15683,40.11,-79.61,170,1,1,9,18,19,15,15,3,5,6
15684,40.46,-79.52,11,,,,,1,,1,,1,
15686,40.62,-79.43,16,,,,3,,1,1,1,,1
15687,40.14,-79.32,24,,,1,5,2,2,2,,1,1
15688,40.17,-79.58,3,,,,1,,1,,,,
15689,40.22,-79.49,4,,,,,,,,,,
15690,40.64,-79.55,145,,,6,15,24,12,16,3,4,4
15691,40.3,-79.69,3,,,,1,,1,,,,
15692,40.33,-79.68,12,,,,2,,3,1,,,
15693,40.25,-79.41,2,,,,,,,,,,
15695,40.2,-79.69,4,,,1,,,,,,1,
15696,40.28,-79.37,17,,,,,1,2,3,3,1,
15697,40.24,-79.58,89,,,,3,16,5,11,2,11,7
15698,40.21,-79.69,10,,,,,1,3,,,1,1
15701,40.63,-79.15,1052,,,26,60,171,28,159,36,45,21
15710,40.64,-78.87,2,,,,1,,,,,,
15711,41.02,-78.96,3,,,,1,,1,,,,
15712,40.79,-78.85,2,,,,,,,,,,
15713,40.57,-79.26,1,,,,,,,,,1,
15714,40.65,-78.83,136,1,,4,14,16,3,14,,8,7
15715,40.97,-78.88,12,,,,1,,2,3,,,
15716,40.47,-79.19,16,,,1,1,5,1,,,,
15717,40.46,-79.24,220,1,,8,24,25,28,24,8,7,6
15721,40.82,-78.79,2,,,,,,1,,,,
15722,40.59,-78.72,72,,,4,4,13,5,6,,2,8
15723,40.7,-79.16,2,,,,,1,,,,,
15724,40.74,-78.81,32,,,1,5,2,3,4,,,6
15725,40.52,-79.35,14,,,,1,1,2,,,,2
15728,40.68,-78.97,74,,,1,11,7,3,4,2,,6
15729,40.71,-78.92,15,,,1,1,3,,,,,1
15730,41.06,-79.09,1,,,,,,,,,,
15731,40.5,-79.18,5,,,,2,,,,,,
15732,40.73,-79.21,20,,,,2,2,2,1,,,
15733,40.99,-78.96,4,,,,,2,,,,,
15734,40.72,-79,6,,,,1,,,,,,
15736,40.7,-79.37,25,,,,2,3,,5,,,1
15737,40.6,-78.76,11,,,1,5,2,,,,,
15738,40.69,-78.79,3,,,,1,,,,,,
15741,40.8,-78.89,1,,,,,,,,,,
15742,40.82,-78.86,10,,,,,1,,,,1,2
15744,40.92,-79.08,1,,,,,,1,,,,
15745,40.62,-78.92,5,,,,,,,,,,
15746,40.76,-78.89,8,,,,1,2,,1,,,
15747,40.78,-79.15,30,,,,5,2,1,,1,3,4
15748,40.52,-79.08,114,1,,2,14,11,5,9,,8,5
15750,40.48,-79.18,3,,,,,,,,,,1
15752,40.54,-79.28,1,,,,,,,,,,
15753,40.8,-78.65,8,,,,,,,1,,1,2
15754,40.56,-79.15,6,,,,1,,1,,,1,
15756,40.57,-79.3,2,,,,1,,,,,,
15757,40.9,-78.73,23,,,,3,1,2,3,1,,1
15759,40.77,-79.03,43,1,,2,9,3,1,5,1,3,1
15760,40.65,-78.8,1,,,,1,,,,,,
15761,40.63,-78.89,2,,,,,1,,,,,
15762,40.59,-78.83,17,1,,,3,1,4,,,,
15764,40.99,-79.03,5,,,,1,,1,,,1,1
15765,40.6,-78.99,29,,,,10,2,2,1,,1,1
15767,40.96,-78.97,422,6,,12,31,58,45,47,9,19,23
15770,41.01,-79.14,7,,,,,,1,,1,,1
15771,40.83,-78.99,4,,,,,,,1,,,
15772,40.87,-78.9,14,,,,4,5,,,,,
15773,40.63,-78.74,9,,,,2,1,,,,,
15774,40.65,-79.32,61,,,,14,2,2,3,,3,4
15775,40.63,-78.79,2,,,,,,,,1,,
15776,41.01,-79.11,1,,,,,,,,1,,
15777,40.69,-78.97,3,,,,,,,,,,
15779,40.39,-79.21,5,,,,,3,1,,,,
15780,40.91,-79.07,4,,,,,,,,,,1
15781,40.96,-78.99,2,,,,,,,,,1,
15783,40.61,-79.34,1,,,,,,,,,,1
15784,41.02,-79.14,2,,,,1,,,,,,
15801,41.13,-78.72,746,,,20,43,128,36,81,18,36,30
15821,41.35,-78.37,7,,,,1,,,,,,2
15823,41.26,-78.72,13,,,1,,,4,1,,,
15824,41.25,-78.84,130,2,,2,7,18,12,12,4,3,10
15825,41.17,-79.03,310,1,1,10,19,49,27,37,9,11,10
15827,41.32,-78.52,2,1,,,,,,,,,
15828,41.3,-79.21,4,,,1,,,,,,,
15829,41.17,-79.2,22,,,1,7,,2,,,1,2
15832,41.36,-78.2,2,,,,,,,,,1,1
15834,41.5,-78.32,107,1,,3,10,11,23,10,1,1,1
15840,41.17,-78.82,53,,,1,11,5,4,2,,2,6
15841,41.26,-78.53,6,,,,,3,,,,,1
15845,41.49,-78.69,68,3,,3,10,7,5,5,,1,5
15846,41.32,-78.58,66,2,,2,8,5,19,5,1,3,2
15847,41.09,-79.03,2,,,,1,,,,,,1
15848,41.02,-78.73,23,,,1,5,,1,,1,,5
15849,41.16,-78.58,23,,,1,1,4,1,,,2,3
15851,41.1,-78.91,116,1,,1,11,14,8,7,,4,15
15853,41.39,-78.79,210,7,,5,20,34,30,24,4,7,8
15856,41.08,-78.61,11,,,,2,,,,,,
15857,41.45,-78.52,457,2,,12,37,54,73,47,6,17,12
15860,41.33,-79.02,13,,,,2,,,2,,,1
15861,41.31,-78.07,3,1,,,,,,,,,
15863,41.01,-78.84,5,,,,2,,1,,,1,
15864,41.1,-79.2,20,,,1,2,3,3,3,,,
15865,41.04,-78.83,25,,,,2,,1,2,1,2,
15866,41.02,-78.79,3,,,,2,,,,,,
15868,41.3,-78.33,20,1,,,2,1,,2,,1,2
15870,41.59,-78.57,28,4,,2,4,,5,1,,,1
15901,40.33,-78.91,339,,,21,7,67,11,86,16,8,2
15902,40.32,-78.88,194,,,3,17,19,20,21,2,14,8
15904,40.31,-78.84,743,,,25,31,113,22,108,27,28,17
15905,40.29,-78.97,444,1,,16,38,108,9,59,12,12,6
15906,40.38,-78.96,156,,,4,12,17,15,14,2,5,5
15909,40.41,-78.87,85,,,1,7,12,2,8,1,4,2
15920,40.47,-79.05,21,,,,1,1,,2,1,3,1
15921,40.32,-78.7,7,,,2,,,1,1,,,1
15922,40.52,-78.88,2,,,,,,,,,,
15923,40.36,-79.16,17,,,1,3,1,,2,,2,1
15924,40.1,-78.76,9,,,,1,1,1,,,,
15926,40.03,-78.82,49,,,5,4,3,2,6,,8,2
15927,40.54,-78.78,12,,,,1,,1,1,,,
15928,40.24,-78.92,31,1,,,,2,1,4,,,3
15929,40.47,-79.01,1,,,,,,,,,,
15930,40.29,-78.72,2,,,,,,,1,,,
15931,40.51,-78.76,388,,,14,26,63,14,62,12,19,11
15934,40.28,-78.8,10,,,,,2,1,1,,,
15935,40.21,-78.97,53,,,,12,3,5,3,,2,5
15936,40.16,-78.89,24,1,,1,3,,1,1,,,
15937,40.21,-78.98,6,,,,1,1,,1,1,,
15938,40.42,-78.61,29,,,1,3,6,,3,,2,2
15940,40.52,-78.63,45,2,,2,6,,,3,,,4
15942,40.4,-78.81,20,,,1,5,,1,,1,1,3
15943,40.47,-78.84,45,,,1,7,6,,2,,1,
15944,40.36,-79.08,53,,,2,5,5,3,7,1,2,6
15945,40.36,-78.87,6,,,,1,,,1,,1,1
15946,40.37,-78.62,103,,,2,14,17,4,5,1,2,3
15948,40.49,-78.76,3,,,,,,,,1,,
15949,40.4,-79.12,6,,,,1,,,1,,,
15951,40.33,-78.77,14,,1,,,4,1,1,1,,
15952,40.3,-78.78,20,,,1,3,2,,5,,,1
15954,40.42,-79,24,1,,,,3,3,1,,,2
15955,40.32,-78.7,29,,,,2,5,,8,,1,1
15956,40.35,-78.8,31,,,1,,2,5,2,1,2,1
15957,40.56,-78.9,9,,,,3,2,,1,,,
15958,40.39,-78.73,35,1,,,9,3,2,2,,3,2
15960,40.5,-78.89,6,,,,,1,,,,,
15961,40.47,-78.94,9,,,,1,1,,,,,2
15962,40.39,-78.72,10,,,,1,,1,,,1,
15963,40.23,-78.76,185,,,3,37,19,8,14,4,8,4
16001,40.91,-79.95,1229,1,,36,77,216,46,172,52,41,21
16002,40.82,-79.86,278,,,12,46,27,29,36,6,15,7
16020,41.12,-79.9,30,,,3,3,1,1,9,,1,3
16022,41.05,-79.73,9,,,,3,2,,,,,
16023,40.79,-79.75,62,1,,1,9,6,6,4,1,3,4
16024,40.74,-80.04,10,,,,3,,2,1,1,,
16025,40.94,-79.76,74,,,1,11,9,2,9,,1,1
16027,40.82,-80.02,4,,,,1,,1,,,1,
16028,40.95,-79.64,32,,,1,1,5,,1,1,2,
16029,40.88,-79.85,18,,,,1,3,5,1,,2,1
16030,41.14,-79.8,11,,,,,,,3,,2,
16033,40.78,-80.05,125,1,,2,24,6,13,9,1,10,6
16034,40.86,-79.73,26,,,,9,3,1,2,,,2
16035,41.11,-80.01,1,,,,,,,,,,
16036,41.13,-79.67,9,,,2,,1,,,,,
16037,40.84,-80.13,156,,2,4,34,9,15,14,4,10,4
16038,41.16,-79.95,76,1,,1,15,3,1,4,,2,4
16040,41.09,-79.84,6,,,,3,,1,,,,
16041,41.01,-79.71,18,,,,4,,1,2,,,3
16045,40.85,-79.92,27,,,1,2,4,1,2,,,
16046,40.7,-80.02,447,,,12,53,71,18,76,13,33,8
16048,41.05,-79.82,1,,,,,,,,,,
16049,41.09,-79.67,33,,,,3,3,1,2,,1,6
16050,41.04,-79.76,23,,,,4,2,2,2,,,2
16051,40.94,-80.14,81,,1,,20,3,7,11,2,5,3
16052,40.9,-80.06,50,,,2,12,3,3,5,,3,1
16053,40.81,-79.98,65,,,,25,3,4,9,,3,1
16054,41.15,-79.66,7,,,,,4,,,,,1
16055,40.72,-79.75,170,,,6,20,24,7,29,6,6,9
16056,40.73,-79.84,142,1,,4,20,19,18,15,5,11,8
16057,41.03,-80.06,222,1,,7,23,28,7,26,8,11,10
16059,40.71,-79.93,167,,,5,49,8,6,25,2,12,6
16061,41.01,-79.88,42,,,1,7,3,3,3,1,2,4
16063,40.76,-80.12,266,,,12,19,31,23,46,8,24,8
16066,40.71,-80.11,1012,,1,25,53,135,32,184,38,89,20
16101,40.98,-80.29,862,1,1,29,80,110,52,98,21,42,19
16102,40.96,-80.42,85,,,2,12,6,17,7,1,9,6
16105,41.06,-80.34,401,,,10,27,94,21,71,15,16,4
16110,41.51,-80.38,4,1,,,1,,,1,,,
16111,41.52,-80.28,9,,,,1,,2,,,2,1
16112,40.96,-80.5,29,,,1,2,1,1,3,,1,5
16113,41.28,-80.42,10,,,1,,,1,1,,,
16114,41.4,-80.18,6,,,,2,,2,,,,
16115,40.8,-80.46,77,1,,2,16,4,6,6,,8,5
16116,41.04,-80.45,38,,,2,7,2,,4,,3,1
16117,40.87,-80.26,331,,,7,34,43,23,31,7,12,11
16120,40.89,-80.48,26,2,,2,4,,3,2,,1,4
16121,41.21,-80.5,86,,,1,3,29,10,4,2,4,1
16123,40.82,-80.2,38,1,,1,12,2,6,3,,3,3
16124,41.34,-80.28,23,,1,,2,1,7,1,1,,2
16125,41.41,-80.37,393,,,11,30,66,28,44,11,11,11
16127,41.17,-80.07,504,1,,11,32,58,19,45,11,18,15
16130,41.44,-80.22,50,,1,,7,,9,5,,2,2
16131,41.55,-80.38,10,,,1,2,,1,1,,,
16132,41.01,-80.51,9,,,,1,,1,1,,1,
16133,41.27,-80.11,19,,,,3,,2,2,,2,1
16134,41.52,-80.48,59,,,6,6,2,4,3,1,3,2
16136,40.83,-80.32,21,,,,1,1,4,2,,,1
16137,41.23,-80.24,241,1,2,8,20,25,11,28,7,12,11
16140,41.1,-80.51,5,,,,2,,,,,,
16141,40.87,-80.4,26,1,,,5,1,1,1,1,2,5
16142,41.15,-80.33,131,,,,22,18,16,18,1,8,2
16143,41.1,-80.44,42,,,3,7,1,4,3,3,2,2
16145,41.38,-80.08,58,2,,,5,4,7,8,,1,2
16146,41.23,-80.5,308,,1,8,12,49,21,45,8,12,4
16148,41.23,-80.42,662,2,,19,36,156,16,92,25,17,8
16150,41.29,-80.45,116,1,,,15,7,7,12,5,4,8
16151,41.44,-80.21,4,,,,,1,,,,,
16153,41.32,-80.09,42,,,2,7,3,4,1,1,2,1
16154,41.33,-80.42,38,,,1,5,3,2,1,,1,1
16155,41.07,-80.51,2,,,,,,,,,,
16156,41.09,-80.22,56,,,2,11,,5,2,1,2,5
16157,40.89,-80.33,64,,,3,7,4,7,6,,6,4
16159,41.15,-80.48,114,,1,2,14,4,19,12,3,5,9
16160,40.93,-80.36,7,,,,1,,,,,1,
16161,41.2,-80.5,26,1,,,1,,8,,1,5,2
16201,40.81,-79.47,510,,1,17,29,91,19,71,8,17,21
16210,40.9,-79.51,13,,,,,2,,,,1,2
16211,40.79,-79.2,1,,,,,,,,,,
16212,40.75,-79.58,1,,,,,,,,,,
16213,41.13,-79.56,6,,,,2,,,,,,1
16214,41.2,-79.36,372,1,,9,16,76,4,49,13,11,7
16217,41.33,-79.17,12,,,1,,,,1,1,,
16218,40.93,-79.59,17,,,,1,4,3,1,,1,2
16222,40.87,-79.26,30,,,,,2,3,3,,,7
16223,40.98,-79.36,8,,,,,,1,,,,
16224,41.07,-79.29,19,,,1,3,3,1,,,,
16226,40.71,-79.49,148,,,4,7,28,10,19,5,3,4
16228,40.76,-79.54,3,,,,2,,,,,,
16229,40.72,-79.64,96,,,7,10,6,11,12,4,5,6
16230,41.02,-79.28,8,,,,1,,,1,1,,1
16232,41.21,-79.55,90,,,3,15,11,2,4,,6,6
16233,41.36,-79.27,26,,1,1,,1,3,1,,1,1
16235,41.32,-79.35,18,,,,3,1,,,,,1
16236,40.79,-79.52,2,,,,,1,,,,,
16238,40.79,-79.52,2,,,,,,,,,,
16239,41.5,-79.14,38,2,,1,3,4,2,3,,,2
16240,41.04,-79.22,19,,,,6,,1,,,,3
16242,41.01,-79.37,116,1,,4,9,10,6,11,1,2,8
16244,40.79,-79.28,8,,,,,,,,,,
16245,41.01,-79.3,2,,,,1,,,,,,
16246,40.79,-79.18,6,,,,,,,2,,,
16248,41.03,-79.5,44,,,2,4,3,1,2,1,1,3
16249,40.76,-79.31,29,,,,2,1,1,5,,2,1
16250,40.77,-79.23,2,,,,,,,,,,
16253,40.95,-79.34,1,,,,,,,,,,
16254,41.25,-79.46,90,2,,1,7,14,12,7,4,5,8
16255,41.13,-79.47,32,,,,4,5,1,3,,1,2
16256,40.86,-79.13,31,,,2,1,,4,,,,3
16258,41.24,-79.28,24,1,,,3,2,3,2,,1,1
16259,40.93,-79.45,14,,,,1,1,1,,,,2
16260,41.4,-79.23,2,,,,,,,,,,
16262,40.84,-79.65,50,,,1,8,5,4,4,,,6
16263,40.8,-79.34,5,,,,,,,,,,
16301,41.45,-79.62,271,,,6,15,38,14,30,10,4,10
16311,41.46,-80.04,5,,,,,,,,,,1
16312,41.93,-79.3,2,,,,,,,,,,
16313,41.73,-79.12,31,,,,6,2,3,1,,2,2
16314,41.52,-80.08,124,1,,6,12,2,24,11,,6,5
